iris_id,insee_commune_id,commune_name,place_in_commune,has_income_data
060882804,06088,Nice,Lanterne,True
060882805,06088,Nice,Napoléon III,True
060882901,06088,Nice,Les Siagnes,True
060882902,06088,Nice,Les Moulins,True
060882903,06088,Nice,Digue des Français,True
060882904,06088,Nice,Paul Montel,True
060882905,06088,Nice,La Victorine-Grinda,True
060882906,06088,Nice,Plateaux Fleuris,True
060883001,06088,Nice,Arenas-Aéroport,False
060883002,06088,Nice,Arenas-Cassin,True
060883003,06088,Nice,Saint-Augustin,True
060883101,06088,Nice,Spagnol-Sainte-Marguerite,True
060883102,06088,Nice,Parc des Sports,True
060883201,06088,Nice,Fabron-Terron-Archet,True
060883202,06088,Nice,Saint-Antoine Ginestière,True
060883301,06088,Nice,Lingostière-Saint-Isidore,True
060883401,06088,Nice,Bellet-Magnan,True
060883402,06088,Nice,Madeleine-Nicolaï,True
060883403,06088,Nice,Madeleine Supérieure,True
060883501,06088,Nice,Crémat-Bellet,True
060883601,06088,Nice,Saint-Pierre de Féric,True
060883602,06088,Nice,Costière,True
060883701,06088,Nice,Saint-Pancrace-Pessicart,True
060883801,06088,Nice,Gairaut,True
060900101,06090,Pégomas,Nord,True
060900102,06090,Pégomas,Sud,True
060950101,06095,Peymeinade,Nord,True
060950102,06095,Peymeinade,Est,True
060950103,06095,Peymeinade,Ouest,True
061040101,06104,Roquebrune-Cap-Martin,Carnoles,True
061040102,06104,Roquebrune-Cap-Martin,Cap Martin,True
061040103,06104,Roquebrune-Cap-Martin,Cabbe-Saint-Roman,True
061040104,06104,Roquebrune-Cap-Martin,Village-Cros de Caste-Coupière-Mont Gros,True
061040105,06104,Roquebrune-Cap-Martin,Val de Gorbio,True
061050101,06105,Roquefort-les-Pins,Nord,True
061050102,06105,Roquefort-les-Pins,Sud,True
061230101,06123,Saint-Laurent-du-Var,Le Lac,False
061230102,06123,Saint-Laurent-du-Var,Les Paluds,True
061230103,06123,Saint-Laurent-du-Var,Les Pomarels,True
061230104,06123,Saint-Laurent-du-Var,Les Galinières,True
061230105,06123,Saint-Laurent-du-Var,Les Condamines,True
061230106,06123,Saint-Laurent-du-Var,Les Jaquons,True
061230107,06123,Saint-Laurent-du-Var,Centre Ville,True
061230108,06123,Saint-Laurent-du-Var,Les Plans,True
061230109,06123,Saint-Laurent-du-Var,Les Rascas-Les Pugets,True
061230110,06123,Saint-Laurent-du-Var,Tuilière-La Tour-Les Iscles-Les Crottes,True
061230111,06123,Saint-Laurent-du-Var,Le Grimond-Plateaux Fleuris-Vallière,True
061490101,06149,Trinité,La Plana,True
061490102,06149,Trinité,Centre,True
061490103,06149,Trinité,Le Rostit,True
061490104,06149,Trinité,Laghet-Périphérie,True
061520101,06152,Valbonne,Le Village,True
061520102,06152,Valbonne,Écarts Sud,True
061520103,06152,Valbonne,Garbejaire-Haut Sartoux,True
061520104,06152,Valbonne,Île Verte-Nord-Est,True
061550101,06155,Vallauris,Les Impiniers-Font de Cine-Vaucontrade,True
061550102,06155,Vallauris,Subreville-La Fuont,False
061550103,06155,Vallauris,Les Issarts,True
061550104,06155,Vallauris,Vallauris Centre,True
061550105,06155,Vallauris,Riquebonne-Ferratone-Pizou,True
061550106,06155,Vallauris,Brusquet-Retenaou-Devens,True
061550107,06155,Vallauris,Les Paluds-Lauvert,True
061550108,06155,Vallauris,Gabelle-Courcettes-Les Clos,True
061550109,06155,Vallauris,La Mer-Le Puadon-Cannes Eden,True
061550110,06155,Vallauris,La Maure-Super Cannes,True
061570101,06157,Vence,Saint-Martin,True
061570102,06157,Vence,Sainte-Anne,True
061570103,06157,Vence,Plan de Noves,True
061570104,06157,Vence,Notre-Dame,True
061570105,06157,Vence,Sainte-Élisabeth,True
061570106,06157,Vence,Centre Ville,True
061570107,06157,Vence,Sainte-Colombe,True
061590101,06159,Villefranche-sur-Mer,Col de Villefranche,True
061590102,06159,Villefranche-sur-Mer,Le Port,True
061590103,06159,Villefranche-sur-Mer,Mont Leuze,False
061610101,06161,Villeneuve-Loubet,Route de Grasse,False
061610102,06161,Villeneuve-Loubet,Espères,True
061610103,06161,Villeneuve-Loubet,Village,True
061610104,06161,Villeneuve-Loubet,Les Bouches du Loup,True
061610105,06161,Villeneuve-Loubet,Marina,True
061610106,06161,Villeneuve-Loubet,Vaugrenier,True
061610107,06161,Villeneuve-Loubet,Plan,True
070100101,07010,Annonay,Centre Ville,True
070100102,07010,Annonay,Fontanes-Marenton,True
070100103,07010,Annonay,Charenton-Lombardière,True
070100201,07010,Annonay,Toissieu-Pupil-Bramefan,True
070100202,07010,Annonay,Bauregard,True
070100203,07010,Annonay,Vercors-Les Perrières,True
070100204,07010,Annonay,Vaure Zodiaque,False
070190101,07019,Aubenas,Centre Ville,True
070190102,07019,Aubenas,Baza-Bois Vignal,True
070190103,07019,Aubenas,Le Pont-Aubenas Est,True
070190104,07019,Aubenas,Les Oliviers,True
070190105,07019,Aubenas,Le Cheylard-Aubenas Ouest,True
070420101,07042,Bourg-Saint-Andéol,Centre Ville,True
070420102,07042,Bourg-Saint-Andéol,Périphérie 1,True
070420103,07042,Bourg-Saint-Andéol,Périphérie 2,True
071020101,07102,Guilherand-Granges,Centre Ville,True
071020102,07102,Guilherand-Granges,Dunant-Mialan,True
071020103,07102,Guilherand-Granges,Savine,True
071020104,07102,Guilherand-Granges,Bord du Rhône-Village,True
071860101,07186,Privas,Tauléac Baudoin,True
071860102,07186,Privas,Chaumette Ouvèze Rive Gauche,True
071860103,07186,Privas,Charalon Argevillières,True
071860104,07186,Privas,Centre Ville,True
072810101,07281,Saint-Péray,Nord-Ouest,True
072810102,07281,Saint-Péray,Sud-Ouest,True
072810103,07281,Saint-Péray,Est,True
073190101,07319,Teil,Centre Ville,True
073190102,07319,Teil,Plateau,True
073190103,07319,Teil,Sud,True
073240101,07324,Tournon-sur-Rhône,La Ville,True
073240102,07324,Tournon-sur-Rhône,Quartiers Est-Rhône,True
073240103,07324,Tournon-sur-Rhône,Quartiers Sud,True
073240104,07324,Tournon-sur-Rhône,Doux-Plateau,True
073490101,07349,Voulte-sur-Rhône,Centre,True
073490102,07349,Voulte-sur-Rhône,Périphérie,True
080810101,08081,Bogny-sur-Meuse,Sud,True
080810102,08081,Bogny-sur-Meuse,Nord,True
081050101,08105,Charleville-Mézières,Villette Nord-Est,True
081050102,08105,Charleville-Mézières,Villette Centre,True
081050201,08105,Charleville-Mézières,Étion Nord,True
081050202,08105,Charleville-Mézières,Étion Sud,True
081050301,08105,Charleville-Mézières,Moulinet Nord,True
081050302,08105,Charleville-Mézières,Moulinet Sud,True
081050401,08105,Charleville-Mézières,Gare Nord et Ouest,True
081050402,08105,Charleville-Mézières,Gare Sud et Est,True
081050501,08105,Charleville-Mézières,Les Faubourgs Nord,True
081050502,08105,Charleville-Mézières,Les Faubourgs Sud,True
081050601,08105,Charleville-Mézières,Manchester Nord,True
081050602,08105,Charleville-Mézières,Manchester Sud,True
081050701,08105,Charleville-Mézières,Granges Moulues Ouest,True
081050702,08105,Charleville-Mézières,Granges Moulues Est,True
081050801,08105,Charleville-Mézières,Ronde Couture Nord-Ouest,True
081050802,08105,Charleville-Mézières,Ronde Couture Centre,True
081050803,08105,Charleville-Mézières,Ronde Couture Sud-Est,True
081050901,08105,Charleville-Mézières,Victor Hugo Nord,True
081050902,08105,Charleville-Mézières,Victor Hugo Sud,True
081051001,08105,Charleville-Mézières,Montcy-Theux Sud,True
081051002,08105,Charleville-Mézières,Montcy-Theux Nord,True
081850101,08185,Fumay,Nord et Est,True
081850102,08185,Fumay,Sud,True
081900101,08190,Givet,Nord-Ouest,True
081900102,08190,Givet,Centre,True
081900103,08190,Givet,Est,True
083280101,08328,Nouzonville,Ouest,True
083280102,08328,Nouzonville,Centre,True
083280103,08328,Nouzonville,Est,True
083620101,08362,Rethel,Sud,True
083620102,08362,Rethel,Nord-Ouest,True
083620103,08362,Rethel,Nord-Est,True
083630101,08363,Revin,La Campagne,True
083630102,08363,Revin,Vieux Revin et Bois Bryas,True
083630103,08363,Revin,La Bouverie,True
083630104,08363,Revin,Orzy,False
083630105,08363,Revin,Champs-Monts,False
084090101,08409,Sedan,Frénois,False
084090102,08409,Sedan,Torcy Cité,True
084090201,08409,Sedan,Torcy 1,True
084090202,08409,Sedan,Torcy 2,True
084090301,08409,Sedan,Centre 1,True
084090302,08409,Sedan,Centre 2a,True
084090303,08409,Sedan,Centre 2b,True
084090401,08409,Sedan,Résidence Ardennes,True
084090402,08409,Sedan,Fond de Givonne,True
084090501,08409,Sedan,ZUP 1,True
084090502,08409,Sedan,ZUP 2,False
084900101,08490,Vouziers,Centre-Nord,True
084900102,08490,Vouziers,Centre Extérieurs,True
084900201,08490,Vouziers,Terron-sur-Aisne-Vrizy,False
091220101,09122,Foix,Centre Ancien,True
091220102,09122,Foix,Montgauzy-Centre Culturel,True
091220103,09122,Foix,Le Courbet,True
091220104,09122,Foix,Ouest,True
091220105,09122,Foix,Nord,True
091220106,09122,Foix,Sud,False
091600101,09160,Lavelanet,Coume-Gabre,True
091600102,09160,Lavelanet,Bensa-Sartrous,True
091600103,09160,Lavelanet,Moulines-Soulano,True
092250101,09225,Pamiers,Centre Ancien,True
092250102,09225,Pamiers,Jeu du Mail-Lestang-Saint-Jean,True
092250103,09225,Pamiers,Z.I. de Pic,False
092250104,09225,Pamiers,Las Oules à la Croix de Verniolle,True
092250105,09225,Pamiers,Quartier Sud-Est du Centre Ancien,True
092250106,09225,Pamiers,La Gloriette-Le Foulon,True
092250107,09225,Pamiers,Le Terrefort-La Plaine,True
092610101,09261,Saint-Girons,Rive Droite,True
092610102,09261,Saint-Girons,Rive Gauche,True
100330101,10033,Bar-sur-Aube,Centre-Ouest,True
100330102,10033,Bar-sur-Aube,Nord-Ouest,False
100330103,10033,Bar-sur-Aube,Est,True
100810101,10081,Chapelle-Saint-Luc,Vieille Ville Sud-Ouest,True
100810102,10081,Chapelle-Saint-Luc,Vieille Ville Centre,True
100810103,10081,Chapelle-Saint-Luc,Vieille Ville Nord-Est,True
100810201,10081,Chapelle-Saint-Luc,Chantereigne-Montvilliers Nord-Ouest,True
100810202,10081,Chapelle-Saint-Luc,Chantereigne-Montvilliers Centre,False
100810203,10081,Chapelle-Saint-Luc,Chantereigne-Montvilliers Sud-Est,True
100810205,10081,Chapelle-Saint-Luc,Chantereigne-Montvilliers Est,True
102680101,10268,Nogent-sur-Seine,Est,True
102680102,10268,Nogent-sur-Seine,Ouest,True
103230101,10323,Romilly-sur-Seine,Romilly-sur-Seine 1 Nord-Ouest,True
103230102,10323,Romilly-sur-Seine,Romilly-sur-Seine 1 Nord-Est,True
103230103,10323,Romilly-sur-Seine,Romilly-sur-Seine 1 Sud-Est,False
103230104,10323,Romilly-sur-Seine,Romilly-sur-Seine 1 Sud-Ouest,True
103230201,10323,Romilly-sur-Seine,Romilly-sur-Seine 2 Est,True
103230202,10323,Romilly-sur-Seine,Romilly-sur-Seine 2 Ouest,True
103330101,10333,Saint-André-les-Vergers,Croix Blanche Ouest,True
103330102,10333,Saint-André-les-Vergers,Croix Blanche Nord,True
103330103,10333,Saint-André-les-Vergers,Croix Blanche Sud,True
103330201,10333,Saint-André-les-Vergers,Bas Clos Nord-Est,True
103330202,10333,Saint-André-les-Vergers,Bas Clos Sud-Est,True
103430101,10343,Saint-Julien-les-Villas,Centre-Ouest,True
103430102,10343,Saint-Julien-les-Villas,Centre-Est,True
103620101,10362,Sainte-Savine,Sainte-Savine Est,True
103620102,10362,Sainte-Savine,Sainte-Savine Centre,True
103620103,10362,Sainte-Savine,Sainte-Savine Ouest,True
103620104,10362,Sainte-Savine,Sainte-Savine Sud-Est,True
103620105,10362,Sainte-Savine,Sainte-Savine Centre-Ouest,True
103870101,10387,Troyes,Gare,True
103870201,10387,Troyes,Diderot,True
103870202,10387,Troyes,Saint-Martin,True
103870203,10387,Troyes,Preize,True
103870204,10387,Troyes,Pasteur,True
103870301,10387,Troyes,Marots,True
103870302,10387,Troyes,Blanqui,True
103870401,10387,Troyes,Vassaules-Tauxelles,True
103870501,10387,Troyes,Écrevolles,True
103870502,10387,Troyes,Zone d'Activités,False
103870601,10387,Troyes,1er Mai,True
103870602,10387,Troyes,Point du Jour,True
103870603,10387,Troyes,Blossières Charmille,True
103870701,10387,Troyes,Sénardes,True
103870702,10387,Troyes,Moline,True
103870801,10387,Troyes,Trevois,True
103870802,10387,Troyes,Croncels,True
103870901,10387,Troyes,Gayettes,True
103870902,10387,Troyes,Jules Guesde,True
103871001,10387,Troyes,Romain Rolland,True
103871002,10387,Troyes,Navarre,True
103871003,10387,Troyes,Lombard,True
103871004,10387,Troyes,Haut Clos,True
103871101,10387,Troyes,Général de Gaulle,True
103871102,10387,Troyes,Quatorze Juillet,True
103871103,10387,Troyes,Cathédrale,True
103871104,10387,Troyes,Saint-Nizier,True
110690101,11069,Carcassonne,Le Palais,True
110690102,11069,Carcassonne,Centre Ville 1,True
110690103,11069,Carcassonne,Centre Ville 2,True
110690201,11069,Carcassonne,Le Moulin Vert-Les Capucins,True
110690202,11069,Carcassonne,Le Paicherou-Bellevue,True
110690203,11069,Carcassonne,La Cité-La Barbacane-La Trivalle,True
110690301,11069,Carcassonne,Le Plateau Paul Lacombe-Laconte,True
110690302,11069,Carcassonne,Ozanam-Vignes Rouges,True
110690401,11069,Carcassonne,Curculis-Les Castors,True
110690402,11069,Carcassonne,La Pierre Blanche-Saint-Vincent,True
110690403,11069,Carcassonne,La Reille,True
110690404,11069,Carcassonne,Grazailles-La Prade,True
110690501,11069,Carcassonne,Herminis-Grèzes-Villalbe-Bois de Serres,True
110690601,11069,Carcassonne,L'Aurée d'Auriac-Centre Hospitalier-IUT,False
110690702,11069,Carcassonne,Montredon-Pont Rouge,True
110690703,11069,Carcassonne,Cavayères Montlegun,True
110690801,11069,Carcassonne,Zone Artisanale,False
110690901,11069,Carcassonne,Saint-Jacques 2 et 3,True
110690902,11069,Carcassonne,Saint-Jacques-Le Viguier,True
110690903,11069,Carcassonne,Pasteur,True
110690904,11069,Carcassonne,Saint-Michel-Domairon-Artigues-Estagnol,True
110760102,11076,Castelnaudary,L'Estangbigou,True
110760104,11076,Castelnaudary,Verdun,True
110760105,11076,Castelnaudary,Lapasset,True
110760106,11076,Castelnaudary,Les Fontanilles,True
110760107,11076,Castelnaudary,La Gare,True
111060101,11106,Coursan,Ouest,True
111060102,11106,Coursan,Est,True
111160101,11116,Cuxac-d'Aude,Centre Ville,True
111160102,11116,Cuxac-d'Aude,Nord,True
112030101,11203,Lézignan-Corbières,Zone d'Activités,False
112030102,11203,Lézignan-Corbières,Sud,True
112030103,11203,Lézignan-Corbières,Centre,True
112030104,11203,Lézignan-Corbières,Faubourg,True
112030105,11203,Lézignan-Corbières,Zone Agricole,False
112030106,11203,Lézignan-Corbières,Nord,True
112060101,11206,Limoux,Centre Ville,True
112060102,11206,Limoux,Saint-Antoine,True
112060103,11206,Limoux,Flassian-Route de Chalabre,True
112060104,11206,Limoux,Petite Ville,True
112620101,11262,Narbonne,Bourg-Charité,True
112620102,11262,Narbonne,Cité Est,True
112620103,11262,Narbonne,Victor Hugo,True
112620104,11262,Narbonne,Vallière,True
112620201,11262,Narbonne,Pyrénées,True
112620202,11262,Narbonne,Cassayet,True
112620203,11262,Narbonne,Maraussan,True
112620206,11262,Narbonne,Roches Grises-Fontfroide,True
112620207,11262,Narbonne,Plaisance,False
112620301,11262,Narbonne,Cité Ouest,True
112620302,11262,Narbonne,Gare,True
112620303,11262,Narbonne,Razimbaud,True
112620304,11262,Narbonne,Baliste,True
112620305,11262,Narbonne,Vignes Bâties,True
112620401,11262,Narbonne,Convention,True
112620402,11262,Narbonne,Horte Neuve,True
112620403,11262,Narbonne,Égassiairal-Bonne Source,True
112620501,11262,Narbonne,Saint-Jean la Source,True
112620502,11262,Narbonne,La Campagne,True
112620503,11262,Narbonne,Pompidor,True
112620504,11262,Narbonne,Saint-Salvayre,True
112620505,11262,Narbonne,Anatole France-Mayral,True
112620602,11262,Narbonne,Écarts 1 - Narbonne Ville,True
112620603,11262,Narbonne,Écarts 2 - Narbonne Plage,True
112660101,11266,Port-la-Nouvelle,Centre Ville,True
112660103,11266,Port-la-Nouvelle,Périphérie,True
113790101,11379,Sigean,Nord,True
113790102,11379,Sigean,Sud,True
113970101,11397,Trèbes,Est,True
113970102,11397,Trèbes,Ouest,True
120890101,12089,Decazeville,Centre Ville,True
120890102,12089,Decazeville,Decazeville Nord,True
120890103,12089,Decazeville,Habitat Diffus,True
121450101,12145,Millau,Centre Ancien,True
121450102,12145,Millau,Gare-Beauregard,True
121450103,12145,Millau,Jaurès,True
121450104,12145,Millau,Quais du Tarn,True
121450105,12145,Millau,Zones d'Activités Millau Sud,False
121450106,12145,Millau,Malhourtet,True
121450107,12145,Millau,Montplaisir-Cartayre,True
121450108,12145,Millau,Millau Ouest,True
121450109,12145,Millau,Millau Nord,True
121450110,12145,Millau,Causses-Dourbie,True
121760101,12176,Onet-le-Château,Quatre Saisons Ouest,True
121760102,12176,Onet-le-Château,Quatre Saisons Centre,True
121760103,12176,Onet-le-Château,Quatre Saisons Est,True
121760201,12176,Onet-le-Château,Costes Rouges,True
121760301,12176,Onet-le-Château,Balquières-Secteur Rural,True
121760401,12176,Onet-le-Château,Zone Industrielle,False
122020101,12202,Rodez,Centre Ancien,True
122020201,12202,Rodez,Amphithéâtre,True
122020202,12202,Rodez,Camonil,True
122020301,12202,Rodez,Sacré-Cœur-Gare,True
122020302,12202,Rodez,Mouly-Fayet,True
122020303,12202,Rodez,Lalande,True
122020401,12202,Rodez,15 Arbres,True
122020402,12202,Rodez,Pontviel,True
122020403,12202,Rodez,Gourgan,True
122020501,12202,Rodez,Bourran,True
122020502,12202,Rodez,Saint-Félix,True
122020503,12202,Rodez,Belair,False
122080101,12208,Saint-Affrique,Centre Ville,True
122080102,12208,Saint-Affrique,Couronne,True
122080103,12208,Saint-Affrique,Écarts,True
123000101,12300,Villefranche-de-Rouergue,La Bastide,True
123000102,12300,Villefranche-de-Rouergue,Radel,True
123000103,12300,Villefranche-de-Rouergue,Tricot,True
123000104,12300,Villefranche-de-Rouergue,Quartier Nord-Est,True
123000105,12300,Villefranche-de-Rouergue,Ségala Sud,True
123000106,12300,Villefranche-de-Rouergue,Quartier Ouest,True
130010101,13001,Aix-en-Provence,Mazarin,True
130010102,13001,Aix-en-Provence,Cardeurs,True
130010103,13001,Aix-en-Provence,Villeneuve,True
130010104,13001,Aix-en-Provence,Hypercentre,True
130010105,13001,Aix-en-Provence,Tanneurs,True
130010202,13001,Aix-en-Provence,Couronne Nord,True
130010203,13001,Aix-en-Provence,Couronne Est,True
130010204,13001,Aix-en-Provence,Couronne Sud,True
130010205,13001,Aix-en-Provence,Couronne Ouest partie nord,True
130010206,13001,Aix-en-Provence,Couronne Ouest partie sud,True
130010301,13001,Aix-en-Provence,Fenouillères,True
130010302,13001,Aix-en-Provence,Facultés,True
130010303,13001,Aix-en-Provence,Saint-Jérôme,True
130010304,13001,Aix-en-Provence,Val Saint-André,True
130010305,13001,Aix-en-Provence,Pigonnet,True
130010306,13001,Aix-en-Provence,Beauvalle,True
130010307,13001,Aix-en-Provence,Saint-Jérôme Est,True
130010401,13001,Aix-en-Provence,La Torse,True
130010402,13001,Aix-en-Provence,Pont de Béraud,True
130010403,13001,Aix-en-Provence,Pinette,True
130010404,13001,Aix-en-Provence,Campagne Repentance,True
130010501,13001,Aix-en-Provence,Beisson,True
130010502,13001,Aix-en-Provence,Saint-Eutrope,True
130010503,13001,Aix-en-Provence,Rocher du Dragon-Verte Colline,True
130010504,13001,Aix-en-Provence,Loubassanne,True
130010505,13001,Aix-en-Provence,Les Lauves,True
130010506,13001,Aix-en-Provence,Brunet,True
130010601,13001,Aix-en-Provence,Encagnane 4,True
130010602,13001,Aix-en-Provence,Encagnane 2,True
130010603,13001,Aix-en-Provence,Encagnane 3,True
130010604,13001,Aix-en-Provence,Encagnane 1,True
130010605,13001,Aix-en-Provence,Minimes,True
130010606,13001,Aix-en-Provence,Corsy,True
130010701,13001,Aix-en-Provence,Jas 6,True
130010702,13001,Aix-en-Provence,Jas 1,True
130010703,13001,Aix-en-Provence,Jas 2,True
130010704,13001,Aix-en-Provence,Jas 3,True
130010705,13001,Aix-en-Provence,Jas 4,True
130010706,13001,Aix-en-Provence,Jas 5,True
130010707,13001,Aix-en-Provence,Campagne Ouest,True
130010709,13001,Aix-en-Provence,Extension Ouest Partie Est,True
130010710,13001,Aix-en-Provence,Extension Ouest Partie Nord,True
130010711,13001,Aix-en-Provence,Extension Ouest Partie Ouest,True
130010801,13001,Aix-en-Provence,Sud-Est Plateau Puyricard,True
130010802,13001,Aix-en-Provence,Plateau Nord-Puyricard,True
130010803,13001,Aix-en-Provence,Puyricard Village,True
130010804,13001,Aix-en-Provence,Sud-Ouest Plateau Puyricard,True
130010901,13001,Aix-en-Provence,Pont de l'Arc-La Parade,True
130010902,13001,Aix-en-Provence,Montaiguet,True
130010903,13001,Aix-en-Provence,Luynes Village,True
130010905,13001,Aix-en-Provence,Les Milles Village,True
130010906,13001,Aix-en-Provence,Z.I. Les Milles,True
130010907,13001,Aix-en-Provence,Arbois Partie Ouest,True
