iris_id,commune_name,place_in_commune,taux_bas_revenus_pct,revenu_q1_eur,revenu_median_eur,revenu_q3_eur,revenu_d1_eur,revenu_d9_eur,part_revenus_activite_pct,part_pensions_pct,part_revenus_patrimoine_pct,part_prestations_sociales_pct,part_prestations_familiales_pct,part_minima_sociaux_pct,part_prestations_logement_pct,part_impots_pct
031850108,Montluçon,Montgacher-Cordeliers,17.0,15990.0,21550.0,27610.0,11840.0,35110.0,62.4,37.8,7.0,6.7,1.1,4.0,1.6,-13.9
031850110,Montluçon,Rimard-Marignon,17.0,16180.0,23100.0,30060.0,11640.0,39650.0,62.8,39.8,7.7,5.8,1.4,3.1,1.3,-16.1
031850111,Montluçon,Saint-Jean,11.0,17490.0,23470.0,31010.0,13080.0,40370.0,61.1,41.6,9.1,4.6,1.5,2.1,1.0,-16.4
031850112,Montluçon,Les Iles-Buffon,19.0,15260.0,20690.0,26860.0,11510.0,33450.0,60.2,38.2,5.8,8.3,2.7,3.9,1.7,-12.5
031850113,Montluçon,Fontbouillant,34.0,12460.0,17100.0,22770.0,9580.0,28430.0,52.4,37.7,4.7,14.9,3.7,7.8,3.4,-9.7
031850114,Montluçon,La Caserne-Les Guineberts,22.0,14710.0,20220.0,26560.0,11050.0,32350.0,58.0,38.6,5.9,9.1,1.9,5.2,2.0,-11.6
031850115,Montluçon,Bien Assis,37.0,11510.0,16380.0,22250.0,8310.0,27840.0,41.8,44.4,5.2,17.7,3.8,9.8,4.1,-9.1
031850116,Montluçon,Marais-Villars,25.0,14010.0,19130.0,23810.0,10280.0,28960.0,51.3,43.2,6.3,9.6,2.1,5.5,2.0,-10.4
031850117,Montluçon,Viviani-Dunlop,36.0,12030.0,16270.0,21110.0,9190.0,26890.0,47.3,40.8,3.7,16.8,3.4,9.5,3.9,-8.6
031900101,Moulins,Centre Historique,19.0,15270.0,21120.0,29170.0,11290.0,41830.0,70.2,26.9,10.4,8.7,1.1,5.2,2.4,-16.2
031900102,Moulins,Centre Moderne,20.0,14960.0,20270.0,28490.0,11240.0,38030.0,60.8,35.9,9.6,8.6,1.5,4.8,2.3,-14.9
031900103,Moulins,Les Gâteaux,21.0,14640.0,20310.0,25090.0,10500.0,31940.0,68.4,29.9,4.8,9.4,1.9,5.4,2.1,-12.5
031900104,Moulins,Quartier Nord,25.0,13800.0,18890.0,25220.0,9790.0,33020.0,60.0,33.2,5.4,13.0,2.2,8.2,2.6,-11.6
031900105,Moulins,Decize Bourgogne,12.0,17170.0,22770.0,29760.0,13230.0,38490.0,68.3,32.2,8.2,6.2,1.3,3.5,1.4,-14.9
031900106,Moulins,Lyon Gare,15.0,17250.0,22680.0,30700.0,11980.0,42920.0,67.9,33.0,10.6,5.6,1.0,3.2,1.4,-17.1
031900107,Moulins,Quartier Sud Zone 1,32.0,12830.0,17180.0,23620.0,9770.0,29690.0,52.9,38.3,4.6,14.4,3.4,7.6,3.4,-10.2
031900108,Moulins,Quartier Sud Zone 2,44.0,11290.0,14790.0,20590.0,8870.0,26110.0,44.8,37.2,3.3,22.8,5.4,12.1,5.3,-8.1
031900109,Moulins,La Madeleine,17.0,16410.0,21540.0,27190.0,11700.0,34420.0,58.6,40.6,7.1,6.0,1.9,3.0,1.1,-12.3
032540101,Saint-Pourçain-sur-Sioule,Centre-Ouest,19.0,15250.0,20240.0,26960.0,12190.0,36680.0,58.2,36.6,9.2,8.9,1.5,5.2,2.2,-12.9
032540102,Saint-Pourçain-sur-Sioule,Est,14.0,16490.0,21430.0,27780.0,12730.0,33810.0,61.3,37.4,8.3,6.0,1.8,3.0,1.2,-13.0
033100101,Vichy,Hôtel de Ville,26.0,13500.0,19650.0,27640.0,9150.0,39100.0,49.4,46.0,10.7,9.6,0.9,5.9,2.8,-15.7
033100102,Vichy,Marché,29.0,13130.0,17900.0,25020.0,9330.0,33990.0,47.6,44.6,8.8,11.6,1.3,7.0,3.3,-12.6
033100103,Vichy,Denière Les Romains,27.0,13260.0,18790.0,24410.0,9630.0,29910.0,58.8,34.6,6.1,12.0,2.0,6.9,3.1,-11.5
033100104,Vichy,Les Garets-Bellevue,19.0,15470.0,21080.0,27420.0,11680.0,34070.0,63.3,36.5,6.3,8.2,1.8,4.5,1.9,-14.3
033100105,Vichy,France et Rosières,22.0,14420.0,20400.0,28840.0,9800.0,39230.0,63.3,34.8,8.1,8.7,1.4,5.0,2.3,-14.9
033100106,Vichy,Thermal-Vieux Vican,15.0,17410.0,24830.0,34600.0,11190.0,50930.0,38.5,58.7,17.9,4.7,0.3,3.1,1.3,-19.8
033100107,Vichy,Les Bains-République,16.0,16920.0,23910.0,34820.0,12140.0,48010.0,43.5,56.2,14.0,4.5,0.6,2.7,1.2,-18.2
033100108,Vichy,Jeanne d'Arc-Stade,13.0,16970.0,22440.0,30560.0,12690.0,39950.0,54.1,46.5,9.7,4.4,0.8,2.5,1.1,-14.7
033100109,Vichy,Les Ailes,44.0,11180.0,14480.0,19220.0,8900.0,23900.0,41.8,39.9,3.8,22.4,5.1,11.9,5.4,-7.9
033100110,Vichy,Beauséjour-Les Graves-Les Bartins,18.0,16100.0,20690.0,26340.0,11810.0,33060.0,54.4,43.9,7.6,6.5,1.5,3.6,1.4,-12.4
033210101,Yzeure,Centre Ville,11.0,18520.0,23880.0,30070.0,13560.0,37310.0,62.0,40.3,7.2,5.0,1.6,2.3,1.1,-14.5
033210102,Yzeure,Bellevue-Les Ozières,10.0,18750.0,23490.0,29470.0,13900.0,36670.0,61.2,42.0,6.3,4.9,2.0,2.0,0.9,-14.4
033210103,Yzeure,Bataillots,19.0,15450.0,21250.0,27920.0,11110.0,34490.0,66.3,32.8,6.3,8.4,2.1,4.6,1.7,-13.8
033210104,Yzeure,Saint-Bonnet,7.0,19940.0,24700.0,30500.0,15160.0,37440.0,63.4,41.5,6.1,4.0,1.3,2.0,0.7,-15.0
033210105,Yzeure,Zone Verte,7.0,20650.0,25890.0,31840.0,16430.0,39070.0,60.1,42.2,10.1,3.2,1.4,1.4,0.4,-15.6
040490101,Château-Arnoux-Saint-Auban,Château Arnoux,18.0,15300.0,20500.0,26800.0,12200.0,34510.0,59.1,39.9,6.3,7.3,2.1,3.7,1.5,-12.6
040490102,Château-Arnoux-Saint-Auban,Saint-Auban,16.0,16110.0,21400.0,26780.0,12070.0,32640.0,56.2,45.3,4.5,6.0,1.9,2.9,1.2,-12.0
040700101,Digne-les-Bains,Les Arches,13.0,16260.0,21900.0,27750.0,12590.0,35020.0,68.4,32.5,7.1,6.7,1.9,3.4,1.4,-14.7
040700102,Digne-les-Bains,Les Dourbes,27.0,13490.0,18370.0,25720.0,10230.0,34500.0,55.1,37.6,7.5,12.2,2.8,6.6,2.8,-12.4
040700103,Digne-les-Bains,Périphérie Ouest,13.0,17820.0,23880.0,31200.0,11890.0,41920.0,64.9,37.0,10.3,5.1,1.8,2.3,1.0,-17.3
040700104,Digne-les-Bains,La Sèbe,19.0,15370.0,21390.0,28500.0,12100.0,34860.0,57.0,40.7,7.6,7.5,1.8,4.1,1.6,-12.8
040700105,Digne-les-Bains,Route de Marseille,14.0,16750.0,22460.0,28570.0,12740.0,35990.0,60.8,40.2,7.0,6.3,2.2,2.8,1.3,-14.3
040700106,Digne-les-Bains,Route de Nice,7.0,19720.0,25380.0,31430.0,15260.0,37780.0,61.0,42.7,9.2,3.7,1.4,1.6,0.7,-16.6
040700107,Digne-les-Bains,Centre Ville,40.0,11550.0,15410.0,20850.0,8650.0,27190.0,51.8,32.5,6.2,19.4,2.1,12.1,5.2,-9.9
040700108,Digne-les-Bains,Ville Nord,18.0,15230.0,20340.0,27140.0,11340.0,35080.0,51.6,45.1,9.0,8.2,1.3,4.8,2.1,-13.9
041120101,Manosque,Manosque Intra-Muros,39.0,11540.0,15060.0,20970.0,8800.0,27910.0,59.5,24.3,8.0,17.9,2.1,11.0,4.8,-9.7
041120102,Manosque,La Burlière Luquèce,22.0,14350.0,18730.0,24720.0,10640.0,33470.0,54.0,41.6,8.0,8.8,2.5,4.2,2.1,-12.4
041120103,Manosque,Temps Perdu-La Trinque,28.0,13230.0,18280.0,26000.0,10130.0,35290.0,52.2,39.3,12.1,9.3,2.7,4.4,2.2,-12.9
041120104,Manosque,Les Chauvinets,11.0,16970.0,24370.0,31020.0,13460.0,39520.0,60.7,38.1,12.2,5.1,2.0,2.2,0.9,-16.1
041120105,Manosque,Séminaire Colombier,13.0,17800.0,24300.0,32410.0,12560.0,42550.0,24.1,13.3,81.1,1.8,0.6,0.8,0.4,-20.3
041120106,Manosque,Montée des Richesses Saint-Lazare,16.0,16680.0,23050.0,30810.0,11900.0,40500.0,60.1,32.4,16.0,5.3,1.5,2.6,1.2,-13.8
041120107,Manosque,Les Ponches-les Naves,41.0,11760.0,15370.0,21880.0,8980.0,29970.0,52.9,32.1,9.6,16.1,5.3,7.2,3.6,-10.7
041120108,Manosque,Saint-Pancrace-les Serrets,9.0,19170.0,26240.0,33980.0,14330.0,44500.0,62.0,33.5,17.0,3.3,1.4,1.2,0.7,-15.8
041120109,Manosque,Périphérie,13.0,18430.0,24970.0,34630.0,12660.0,46560.0,64.2,30.7,17.6,3.9,1.5,1.7,0.7,-16.4
042090101,Sisteron,Centre Ville-La Baume-Le Gand,27.0,13420.0,17960.0,23910.0,9990.0,30470.0,54.4,38.1,6.6,12.1,1.7,7.1,3.3,-11.2
042090102,Sisteron,Les Plantiers-Route de Marseille,23.0,14370.0,20090.0,25820.0,10810.0,34650.0,60.0,37.3,8.2,8.1,2.0,4.3,1.8,-13.6
042090103,Sisteron,Quartiers Nord-Les Chaumianes-Le Thor,10.0,18350.0,23850.0,30770.0,13950.0,38530.0,62.8,40.8,7.9,3.7,1.6,1.4,0.7,-15.2
050230102,Briançon,Grande Boucle,17.0,15670.0,20770.0,26950.0,11600.0,36100.0,61.3,37.9,8.2,7.0,1.6,3.7,1.7,-14.4
050230103,Briançon,République-Sainte Catherine,13.0,17110.0,21700.0,27970.0,13140.0,36230.0,66.5,32.3,10.6,5.6,1.6,2.9,1.1,-15.0
050230104,Briançon,Briançon Nord,14.0,16960.0,22490.0,28290.0,12500.0,37930.0,66.5,33.6,11.0,4.5,1.6,2.1,0.8,-15.6
050230105,Briançon,Briançon Sud,14.0,16560.0,22360.0,29090.0,12470.0,36130.0,70.9,27.7,10.8,5.4,1.8,2.5,1.1,-14.8
050460101,Embrun,Centre Historique,23.0,14170.0,18790.0,24680.0,10600.0,32150.0,59.5,34.1,10.0,9.1,1.5,5.5,2.1,-12.7
050460102,Embrun,Plan d'Eau-Les Vignes,17.0,15730.0,20950.0,27500.0,12090.0,35370.0,46.9,49.1,10.2,6.3,1.5,3.3,1.5,-12.5
050460103,Embrun,Les Écarts,10.0,18250.0,23910.0,31080.0,14000.0,40760.0,53.3,42.4,17.1,3.0,1.1,1.4,0.5,-15.8
050610101,Gap,Gap Centre,29.0,12970.0,17680.0,23980.0,9520.0,32720.0,70.5,23.8,5.5,12.9,1.4,7.7,3.8,-12.7
050610102,Gap,Couronne,17.0,15790.0,21740.0,28050.0,11530.0,36110.0,56.3,41.1,10.7,6.7,1.4,3.6,1.7,-14.8
050610103,Gap,Puymaure Chabanas,11.0,18230.0,23940.0,31640.0,13300.0,40440.0,66.8,35.4,9.3,4.9,1.6,2.2,1.1,-16.4
050610104,Gap,Périphérie Nord,6.0,20120.0,25640.0,32890.0,16030.0,43790.0,70.7,30.8,13.0,3.2,1.5,1.2,0.5,-17.7
050610105,Gap,La Gare,15.0,16040.0,21190.0,27360.0,12180.0,36180.0,55.2,42.5,9.8,6.7,1.6,3.5,1.6,-14.2
050610106,Gap,Rochasson Bonneval,27.0,13530.0,18680.0,25470.0,9850.0,35130.0,58.9,36.8,7.6,10.9,2.7,5.8,2.4,-14.2
050610107,Gap,Villarobert Saint-Michel,19.0,15500.0,20410.0,26410.0,12060.0,34050.0,61.3,35.9,7.9,8.1,2.7,3.7,1.7,-13.2
050610108,Gap,Les Fauvins Treschatel,19.0,15800.0,22860.0,30020.0,11300.0,40290.0,65.0,33.7,10.5,7.4,2.1,3.8,1.5,-16.6
050610109,Gap,Sainte-Marguerite Saint-Jean,10.0,19480.0,25500.0,33820.0,14050.0,44770.0,65.2,36.5,11.7,3.9,1.6,1.6,0.7,-17.3
050610110,Gap,Molines,19.0,15040.0,20100.0,25340.0,11100.0,33190.0,51.2,45.7,7.9,8.2,1.7,4.7,1.8,-13.0
050610111,Gap,Beauregard,21.0,14920.0,20200.0,25960.0,11010.0,33080.0,55.2,43.8,5.4,8.1,1.9,4.2,2.0,-12.5
050610112,Gap,Villeneuve,12.0,17010.0,22490.0,28200.0,13240.0,36010.0,53.7,47.9,7.3,5.1,1.1,2.9,1.1,-14.0
050610113,Gap,Serrebourges Fontreyne,15.0,17380.0,22210.0,27340.0,12000.0,34260.0,59.4,40.9,7.6,5.8,1.3,3.3,1.2,-13.7
050610114,Gap,Belleaureille Saint-Roch,8.0,18920.0,23470.0,29630.0,15210.0,38310.0,68.2,35.9,7.0,4.1,1.6,1.8,0.7,-15.2
050610115,Gap,Les Cèdres Tournefave,23.0,14160.0,19740.0,25670.0,10870.0,32550.0,50.6,44.2,6.5,10.9,3.0,5.5,2.4,-12.2
050610116,Gap,Les Eyssagnières,13.0,17430.0,22560.0,28460.0,13200.0,36550.0,70.3,30.0,8.0,6.2,2.3,2.7,1.2,-14.5
050610201,Gap,Romette Commune Associée,7.0,19260.0,24010.0,30530.0,15360.0,38130.0,68.2,34.3,8.8,3.6,1.8,1.3,0.5,-14.9
060040101,Antibes,Les Trois Moulins,17.0,16770.0,23310.0,31760.0,11690.0,42330.0,80.0,17.5,12.4,7.2,1.8,3.7,1.7,-17.1
060040102,Antibes,Les Semboules,7.0,19400.0,25530.0,33170.0,14800.0,42030.0,76.2,26.7,11.6,3.7,1.7,1.4,0.6,-18.2
060040104,Antibes,Les Cougoulins-Rastines,7.0,21800.0,28740.0,38150.0,16170.0,52400.0,76.0,28.8,13.5,2.6,1.1,1.1,0.4,-20.9
060040105,Antibes,La Constance-Le Puy,10.0,20660.0,28200.0,39050.0,13920.0,53480.0,69.9,33.5,16.4,2.2,0.7,1.1,0.4,-22.0
060040106,Antibes,Les Groules-Les Bréguières,13.0,18560.0,25650.0,34630.0,12530.0,44410.0,64.8,25.3,22.9,3.2,1.0,1.6,0.6,-16.2
060040107,Antibes,Azurville-Val Claret,15.0,16750.0,22950.0,30480.0,12010.0,39770.0,76.5,24.1,11.6,4.4,1.2,2.3,0.9,-16.6
060040108,Antibes,La Fontonne,16.0,16800.0,23890.0,30700.0,12070.0,39250.0,78.7,26.6,6.3,4.7,1.5,2.2,1.0,-16.3
060040109,Antibes,Les Combes,13.0,17670.0,23740.0,31220.0,12910.0,39940.0,84.8,21.6,5.7,4.6,1.6,2.1,0.9,-16.7
060040110,Antibes,Rabiac-La Paganne,11.0,19440.0,26010.0,33670.0,13640.0,42290.0,61.6,23.6,26.7,2.5,0.9,1.1,0.5,-14.4
060040111,Antibes,La Colle,17.0,16420.0,23540.0,32030.0,11210.0,45230.0,63.1,40.2,11.6,3.5,0.9,1.8,0.8,-18.4
060040112,Antibes,Les Prugnons,11.0,18280.0,24870.0,32840.0,13260.0,42130.0,78.1,28.5,8.4,3.0,0.9,1.5,0.6,-18.0
060040114,Antibes,Lagare,19.0,15270.0,21700.0,30420.0,11020.0,41430.0,63.8,37.4,10.8,4.8,1.3,2.5,1.0,-16.8
060040115,Antibes,Vieille Ville,27.0,13160.0,19490.0,29240.0,7790.0,42010.0,66.2,29.2,16.4,5.6,0.8,3.2,1.6,-17.4
060040116,Antibes,Les Bastides,10.0,19110.0,24960.0,31500.0,13710.0,38520.0,83.2,23.8,5.4,3.9,1.4,1.8,0.7,-16.3
060040117,Antibes,Fontmerle,10.0,20040.0,27100.0,35610.0,13630.0,46530.0,76.2,31.0,10.6,2.5,1.0,1.1,0.4,-20.3
060040118,Antibes,Laval,15.0,16780.0,23780.0,33070.0,11770.0,45200.0,70.4,32.8,10.7,4.3,1.3,2.1,0.9,-18.2
060040119,Antibes,L'Estagnol,10.0,18880.0,25460.0,34490.0,14000.0,45720.0,84.6,22.7,9.2,3.6,1.3,1.6,0.7,-20.1
060040120,Antibes,Saint-Jean,17.0,15820.0,23080.0,31910.0,11660.0,42070.0,69.8,32.0,10.5,5.6,1.6,2.7,1.3,-17.9
060040121,Antibes,La Badine,13.0,18040.0,25650.0,36380.0,12950.0,46480.0,66.8,38.1,12.8,2.8,0.9,1.3,0.6,-20.5
060040122,Antibes,Saint-Maymes-Lauvert,11.0,19750.0,28100.0,39300.0,13120.0,57710.0,73.6,27.8,20.4,2.1,0.7,1.0,0.4,-23.9
060040123,Antibes,Place de Gaulle,16.0,15990.0,22370.0,29850.0,11310.0,39380.0,59.6,40.9,12.5,4.1,1.0,2.1,1.0,-17.1
060040124,Antibes,Ponteil,17.0,16530.0,24910.0,35580.0,11030.0,50480.0,56.7,43.2,16.9,3.1,0.7,1.7,0.7,-19.9
060040125,Antibes,Juan Les Pins-Gallice,24.0,14080.0,21100.0,30140.0,9360.0,41130.0,59.8,40.9,12.9,5.4,1.0,3.0,1.4,-19.0
060040126,Antibes,Pont du Lys-Antibes-Les Pins,20.0,15270.0,21610.0,29360.0,10740.0,38670.0,69.9,32.2,8.0,5.8,1.3,3.1,1.4,-15.9
060120101,Beausoleil,Beausoleil Supérieur,17.0,16170.0,24060.0,32960.0,10540.0,44370.0,84.1,26.6,6.2,3.8,0.8,1.9,1.1,-20.7
060120102,Beausoleil,Tenao Inférieur,27.0,13420.0,20370.0,28770.0,7320.0,40420.0,82.8,24.7,8.4,3.6,0.8,1.9,0.9,-19.5
060120103,Beausoleil,Moneghetti Ouest,18.0,16450.0,22320.0,29090.0,9920.0,36540.0,88.5,21.0,5.3,2.8,1.0,1.2,0.6,-17.6
060120104,Beausoleil,Moneghetti Est,16.0,16690.0,23650.0,31150.0,9590.0,41290.0,89.5,23.2,6.4,2.2,0.8,1.0,0.4,-21.3
060120105,Beausoleil,Centre,22.0,14810.0,22140.0,29840.0,8110.0,42090.0,81.3,22.5,12.7,2.8,0.8,1.4,0.6,-19.3
060180101,Biot,Village-Saint-Julien-Saint-Pierre,11.0,19510.0,27590.0,37000.0,13420.0,52970.0,79.7,23.1,15.2,2.6,0.9,1.2,0.5,-20.6
060180102,Biot,Vallée Verte-Issarts-Vignasses,7.0,23120.0,31410.0,43750.0,16050.0,59330.0,83.8,24.2,14.6,1.7,0.8,0.7,0.2,-24.3
060180103,Biot,Bois Fleuri-Chèvre d'Or-Saint-Philippe,7.0,22330.0,31530.0,44270.0,15270.0,63290.0,81.6,16.9,22.7,1.7,0.7,0.6,0.4,-22.9
060270101,Cagnes-sur-Mer,Le Centre-Le Haut de Cagnes,22.0,14620.0,20600.0,27320.0,10970.0,36720.0,67.1,33.3,7.7,6.7,1.8,3.5,1.4,-14.8
060270102,Cagnes-sur-Mer,La Gare,18.0,15090.0,19840.0,25700.0,11580.0,32620.0,77.2,22.8,3.9,9.0,2.9,4.2,1.9,-12.9
060270103,Cagnes-sur-Mer,L'Hubac,15.0,17060.0,23500.0,31720.0,12060.0,42780.0,68.0,33.2,11.7,4.8,1.5,2.4,0.9,-17.7
060270104,Cagnes-sur-Mer,Saint-Jean,10.0,19370.0,27140.0,36340.0,14160.0,49720.0,78.0,27.5,12.2,3.2,1.1,1.5,0.6,-20.9
060270105,Cagnes-sur-Mer,Saint-Véran,12.0,18740.0,26370.0,35120.0,12890.0,48040.0,71.0,34.5,11.0,3.0,0.8,1.6,0.6,-19.5
060270107,Cagnes-sur-Mer,Juin-Kennedy,17.0,15950.0,21980.0,28450.0,11050.0,35840.0,51.3,49.8,8.9,4.4,0.9,2.5,1.0,-14.4
060270108,Cagnes-sur-Mer,Le Cros de Cagnes,18.0,15920.0,22450.0,29580.0,11130.0,37360.0,49.7,52.9,9.7,3.5,0.6,2.1,0.8,-15.8
060270109,Cagnes-sur-Mer,Les Vespins,11.0,19060.0,25100.0,32730.0,13320.0,42600.0,54.8,46.8,13.2,2.8,0.5,1.7,0.6,-17.6
060270110,Cagnes-sur-Mer,Bréguières Sud,11.0,19180.0,25360.0,33380.0,13440.0,44940.0,68.5,34.7,11.6,2.9,1.0,1.4,0.5,-17.7
060270111,Cagnes-sur-Mer,Bréguières Nord,10.0,19280.0,25680.0,34120.0,13830.0,45420.0,73.7,31.1,10.6,3.7,1.2,1.8,0.7,-19.1
060270112,Cagnes-sur-Mer,Le Nord-Est,9.0,20760.0,28180.0,36150.0,14440.0,48750.0,79.5,23.8,15.2,2.6,1.0,1.2,0.4,-21.1
060270113,Cagnes-sur-Mer,Les Gros Buaux,9.0,19340.0,25540.0,32920.0,14540.0,43600.0,72.0,31.4,12.0,3.1,1.2,1.4,0.5,-18.5
060270114,Cagnes-sur-Mer,Les Colettes,13.0,17720.0,24440.0,32600.0,12480.0,44430.0,68.8,33.9,11.0,4.4,1.5,2.0,0.9,-18.1
060270115,Cagnes-sur-Mer,Le Nord-Ouest,11.0,19680.0,27640.0,38030.0,13110.0,51790.0,72.7,28.3,16.8,2.4,0.9,1.2,0.3,-20.2
060270116,Cagnes-sur-Mer,Le Village du Cros,13.0,17370.0,22870.0,29690.0,12120.0,37080.0,54.1,46.3,10.2,4.2,0.9,2.4,0.9,-14.8
060270117,Cagnes-sur-Mer,RN7,17.0,16410.0,22510.0,28860.0,11430.0,36490.0,58.4,43.6,8.2,4.6,1.0,2.7,0.9,-14.8
060290101,Cannes,Moure Rouge,17.0,17080.0,27010.0,41440.0,10300.0,62390.0,42.1,50.2,30.6,2.4,0.4,1.5,0.5,-25.3
060290102,Cannes,La Source,20.0,15470.0,23050.0,33840.0,10020.0,46460.0,42.4,56.3,17.2,3.4,0.5,2.1,0.8,-19.3
060290103,Cannes,La Californie,16.0,17700.0,28140.0,42420.0,10120.0,68260.0,43.8,43.4,37.3,1.9,0.3,1.2,0.4,-26.4
060290104,Cannes,Montfleury,16.0,16920.0,24380.0,34410.0,11100.0,50120.0,55.3,39.5,24.5,3.2,0.6,1.9,0.7,-22.5
060290105,Cannes,La Peyrière,21.0,14880.0,21350.0,29940.0,10360.0,40340.0,67.5,33.9,11.8,5.7,1.1,3.2,1.4,-18.9
060290106,Cannes,Terrefial,15.0,18030.0,27860.0,42600.0,11280.0,64680.0,49.7,40.2,35.6,2.2,0.4,1.3,0.5,-27.7
060290107,Cannes,Camp Long,23.0,14640.0,21500.0,30090.0,9930.0,41220.0,62.5,38.0,10.8,4.7,1.1,2.5,1.1,-16.0
060290108,Cannes,Carnot,28.0,13370.0,18530.0,25670.0,9490.0,33810.0,68.7,30.2,6.2,8.6,1.7,4.8,2.1,-13.7
060290109,Cannes,Saint-Nicolas,28.0,13340.0,19060.0,26750.0,9540.0,37220.0,65.3,32.6,11.0,7.5,1.4,4.2,1.9,-16.4
060290110,Cannes,Gare,23.0,13980.0,21280.0,32190.0,9000.0,49050.0,49.0,43.2,23.6,5.1,0.8,3.0,1.3,-20.9
060290111,Cannes,Croisette-Palm-Beach,23.0,14240.0,22550.0,36800.0,9440.0,62070.0,41.9,41.2,43.3,3.1,0.3,2.1,0.7,-29.5
060290112,Cannes,Petit Juas,21.0,14800.0,21720.0,30390.0,10010.0,43610.0,61.0,38.1,14.2,5.0,0.9,3.0,1.1,-18.3
060290113,Cannes,Vallergues,16.0,16820.0,23740.0,33330.0,11070.0,45910.0,62.8,37.5,15.6,3.1,0.8,1.6,0.7,-19.0
060290114,Cannes,Broussailles,14.0,16830.0,23180.0,32090.0,11830.0,43230.0,70.8,32.7,11.5,4.0,1.0,2.1,0.9,-19.0
060290115,Cannes,Tassigny,23.0,14860.0,21470.0,30490.0,9380.0,42370.0,67.4,32.2,12.9,4.7,1.1,2.4,1.2,-17.2
060290116,Cannes,Stanislas,23.0,14520.0,20240.0,29610.0,9900.0,42980.0,52.3,39.9,20.2,6.1,0.8,3.8,1.5,-18.5
060290117,Cannes,Le Vieux Port-Les îles,27.0,13480.0,20790.0,30460.0,8550.0,45710.0,54.7,35.9,23.1,6.1,0.8,3.8,1.5,-19.8
060290118,Cannes,Le Grand Jas,27.0,13610.0,18510.0,24890.0,10070.0,31930.0,68.3,27.3,7.5,10.0,3.0,4.8,2.2,-13.1
060290119,Cannes,Le Riou,21.0,14720.0,21250.0,30050.0,10320.0,46050.0,56.7,38.7,17.9,5.2,0.8,3.2,1.2,-18.5
060290120,Cannes,Croix des Gardes,13.0,17700.0,24290.0,33550.0,12770.0,46340.0,80.6,26.0,9.4,4.0,1.2,2.1,0.7,-20.0
060290121,Cannes,Pierre Longue,15.0,18460.0,27670.0,39650.0,11650.0,62620.0,51.3,45.3,26.7,2.4,0.4,1.5,0.5,-25.7
060290122,Cannes,Font de Veyre,14.0,17400.0,24720.0,35090.0,12600.0,50980.0,62.0,36.4,20.6,3.3,0.9,1.8,0.6,-22.3
060290123,Cannes,Saint-Joseph,21.0,14860.0,20440.0,26550.0,10720.0,33780.0,65.9,33.0,7.9,7.3,2.1,3.6,1.6,-14.1
060290125,Cannes,Bocca Centre,27.0,13470.0,18780.0,24830.0,9440.0,31450.0,58.5,36.8,6.1,10.1,2.1,5.5,2.5,-11.5
060290126,Cannes,Les Mûriers,17.0,15740.0,21040.0,26670.0,12040.0,33280.0,64.3,35.1,6.9,6.8,2.1,3.3,1.4,-13.1
060290127,Cannes,Le Plan,25.0,13720.0,18380.0,23450.0,10540.0,28180.0,68.5,25.8,3.2,13.0,4.6,5.7,2.7,-10.5
060290128,Cannes,Colline des Puits,35.0,12260.0,16070.0,21210.0,10020.0,27070.0,67.4,24.0,2.4,15.9,4.4,7.8,3.7,-9.7
060290130,Cannes,Ranguin,24.0,14160.0,18230.0,24420.0,10820.0,30850.0,74.0,23.5,2.7,11.4,3.8,5.3,2.3,-11.6
060290131,Cannes,Le Grand Saule,28.0,13410.0,18240.0,24620.0,10630.0,33450.0,69.0,25.1,8.0,10.5,3.2,4.9,2.4,-12.6
060290132,Cannes,Pont d'Avril-L'Abadie,22.0,14450.0,19720.0,25400.0,10910.0,33140.0,85.6,15.4,3.6,9.6,3.4,4.1,2.1,-14.2
060300101,Cannet,Garibondy,17.0,15240.0,19970.0,25310.0,11890.0,31070.0,71.3,28.2,3.6,9.0,3.1,4.1,1.8,-12.1
060300102,Cannet,Hauts de Saint-Jean-Hauts de l'Aubarède,11.0,18480.0,23940.0,30210.0,13590.0,39940.0,75.8,29.3,7.3,4.1,1.5,1.9,0.7,-16.5
060300103,Cannet,Mirandoles,17.0,15900.0,21460.0,27350.0,11530.0,35160.0,78.0,25.5,5.2,5.9,2.1,2.6,1.2,-14.6
060300104,Cannet,Mimosas,12.0,18140.0,23970.0,30860.0,13090.0,39030.0,69.9,34.6,7.0,4.1,1.4,2.0,0.7,-15.6
060300105,Cannet,Blanchisserie,16.0,15900.0,21200.0,26870.0,12070.0,32840.0,76.4,26.2,4.2,6.2,2.6,2.4,1.2,-13.0
060300106,Cannet,Four à Chaux,13.0,18070.0,23920.0,30510.0,12930.0,39220.0,71.7,30.2,10.8,3.5,1.2,1.7,0.6,-16.2
060300107,Cannet,Colombier,19.0,15800.0,21350.0,27620.0,11470.0,35750.0,68.3,32.4,7.7,5.9,1.5,3.1,1.3,-14.3
060300108,Cannet,Maurice Jeanpierre,15.0,17480.0,24020.0,31630.0,12600.0,41430.0,72.4,31.1,10.0,3.8,1.3,1.8,0.7,-17.3
060300109,Cannet,Cougoussoles,18.0,15370.0,20580.0,26820.0,10740.0,32980.0,68.2,31.4,7.6,6.2,1.7,3.2,1.3,-13.4
