iris_id,commune_name,place_in_commune,menages_fiscaux_imposes_pct,taux_bas_revenus_pct,revenu_q1_eur,revenu_median_eur,revenu_q3_eur,revenu_d1_eur,revenu_d9_eur,part_revenus_activite_pct,part_pensions_pct,part_autres_revenus_pct
442090101,Treillières,Centre,65.0,10.0,20180.0,27590.0,35690.0,14080.0,45470.0,78.6,17.1,4.3
442090102,Treillières,Côte Ouest,69.0,5.0,21400.0,27750.0,36010.0,16040.0,46570.0,76.9,16.9,6.2
442090103,Treillières,Côte Est,75.0,6.0,23350.0,31300.0,40490.0,16820.0,52200.0,75.6,17.3,7.1
442100101,Trignac,Trignac Centre,44.0,22.0,14550.0,20240.0,26330.0,8440.0,32650.0,70.2,28.3,1.5
442100102,Trignac,Certé,47.0,28.0,12880.0,19480.0,25840.0,6290.0,31360.0,72.6,25.9,1.5
442100103,Trignac,Bert-les Écarts,55.0,13.0,17570.0,22970.0,28980.0,11910.0,36020.0,67.2,30.1,2.7
442120101,Vallet,Agglomération,48.0,17.0,15980.0,22530.0,30410.0,10400.0,39720.0,66.4,27.4,6.2
442120102,Vallet,Sud,56.0,8.0,19220.0,24360.0,30480.0,14610.0,39340.0,78.0,15.6,6.4
442120103,Vallet,Nord-Chênes Rouges,56.0,10.0,19140.0,24350.0,31090.0,13830.0,39680.0,77.2,17.4,5.4
442150101,Vertou,Centre Ville,59.0,13.0,18890.0,27200.0,38760.0,11650.0,54860.0,64.0,27.4,8.6
442150102,Vertou,Planty-Viviers,66.0,5.0,21450.0,29390.0,39410.0,17220.0,56560.0,65.2,27.6,7.2
442150103,Vertou,Beautour,62.0,12.0,18890.0,26110.0,34390.0,12400.0,45040.0,71.2,25.2,3.6
442150105,Vertou,Grammoire-Billardière,68.0,8.0,22160.0,30040.0,39930.0,15020.0,55840.0,67.7,26.0,6.3
442150106,Vertou,La Grand Noé,71.0,5.0,22350.0,29670.0,40140.0,16250.0,55860.0,67.8,24.3,7.9
442150107,Vertou,Portillon-Pégers-Reigners,71.0,5.0,23350.0,29400.0,39700.0,17190.0,54190.0,68.6,15.8,15.6
442150108,Vertou,Chêne-Grassinière,73.0,6.0,22880.0,31530.0,42550.0,16610.0,62370.0,72.5,19.3,8.2
442170101,Vigneux-de-Bretagne,Agglomération,71.0,5.0,23100.0,29800.0,38320.0,17820.0,51660.0,77.1,15.7,7.2
442170102,Vigneux-de-Bretagne,Hors Agglomération,68.0,6.0,21900.0,28640.0,36850.0,16760.0,50360.0,74.8,18.0,7.2
450040101,Amilly,Le Bourg,43.0,35.0,10940.0,18060.0,25980.0,4600.0,34800.0,64.8,31.6,3.6
450040102,Amilly,Saint-Firmin,60.0,19.0,16650.0,23850.0,33150.0,8760.0,48950.0,54.1,32.1,13.8
450040103,Amilly,Les Goths,55.0,18.0,16270.0,22600.0,30000.0,9700.0,39680.0,65.4,28.9,5.7
450040201,Amilly,Viroy A,62.0,15.0,17590.0,24360.0,32860.0,10990.0,47320.0,60.5,34.5,5.0
450040202,Amilly,Viroy B,53.0,21.0,15530.0,22360.0,28980.0,7810.0,39280.0,61.5,33.8,4.7
450680101,Châlette-sur-Loing,Bourg,39.0,42.0,8410.0,16050.0,24060.0,2270.0,32210.0,63.7,33.4,2.9
450680102,Châlette-sur-Loing,Lancy,43.0,34.0,11690.0,18300.0,25240.0,6130.0,32640.0,58.5,39.8,1.7
450680103,Châlette-sur-Loing,Vesines,33.0,46.0,8440.0,14680.0,21480.0,3720.0,28660.0,65.7,32.7,1.6
450680104,Châlette-sur-Loing,Pontonnerie,39.0,39.0,9250.0,16840.0,23000.0,4290.0,29840.0,56.0,41.4,2.6
450680105,Châlette-sur-Loing,Kennedy-Château Blanc,19.0,65.0,5700.0,10510.0,16040.0,1160.0,21600.0,73.0,24.8,2.2
450750101,Chapelle-Saint-Mesmin,Nord-Ouest,65.0,12.0,18860.0,25280.0,32530.0,12370.0,41750.0,75.5,21.0,3.5
450750102,Chapelle-Saint-Mesmin,Centre,63.0,12.0,18390.0,24620.0,31840.0,13030.0,40710.0,71.3,25.7,3.0
450750103,Chapelle-Saint-Mesmin,Sud,59.0,21.0,15840.0,23390.0,32810.0,8270.0,41930.0,61.3,33.4,5.3
450750104,Chapelle-Saint-Mesmin,Est,56.0,24.0,14290.0,21680.0,28960.0,7740.0,38620.0,65.4,30.5,4.1
450890101,Chécy,Centre Ville,55.0,19.0,15510.0,22730.0,30440.0,8960.0,38910.0,64.0,33.7,2.3
450890102,Chécy,Nord-Est,67.0,11.0,20080.0,26740.0,34800.0,13450.0,45070.0,64.3,32.4,3.3
450890103,Chécy,Ouest,71.0,10.0,20300.0,27720.0,36350.0,13250.0,48050.0,70.7,24.9,4.4
451470102,Fleury-les-Aubrais,Jabotte,57.0,23.0,15290.0,22290.0,28170.0,8830.0,36230.0,59.9,37.3,2.8
451470103,Fleury-les-Aubrais,Lignerolles,51.0,34.0,10450.0,19490.0,27780.0,5270.0,36100.0,75.0,23.4,1.6
451470201,Fleury-les-Aubrais,Ormes du Mail-Andrillons,36.0,50.0,6970.0,13770.0,21730.0,1660.0,29580.0,74.9,24.1,1.0
451470301,Fleury-les-Aubrais,Mairie,64.0,14.0,18260.0,24140.0,31310.0,11710.0,40640.0,56.6,38.4,5.0
451470302,Fleury-les-Aubrais,Lamballe,37.0,48.0,8200.0,14150.0,20720.0,3070.0,27140.0,71.1,27.8,1.1
451470303,Fleury-les-Aubrais,Barrière Saint-Marc,69.0,7.0,19850.0,26990.0,34630.0,14580.0,44230.0,61.5,35.5,3.0
451470401,Fleury-les-Aubrais,Gare,65.0,14.0,17980.0,25510.0,34470.0,11480.0,44680.0,69.5,25.0,5.5
451470402,Fleury-les-Aubrais,Clos De La Grande Salle,38.0,47.0,8050.0,14750.0,22920.0,2220.0,32100.0,73.8,24.1,2.1
451550101,Gien,Faïencerie,45.0,30.0,11380.0,19340.0,27310.0,4560.0,37260.0,60.3,34.5,5.2
451550102,Gien,Loire et Beaujeu,51.0,25.0,13810.0,21440.0,29640.0,5850.0,41840.0,59.9,32.1,8.0
451550201,Gien,Gien le Vieux,45.0,30.0,12130.0,19210.0,25840.0,6780.0,33390.0,67.5,29.2,3.3
451550202,Gien,Montfort,37.0,49.0,7870.0,14030.0,22350.0,3360.0,28690.0,60.0,39.0,1.0
451550301,Gien,Chantemerle,35.0,57.0,5940.0,11130.0,21220.0,2900.0,30460.0,52.1,45.0,2.9
451550302,Gien,Arrabloy la Bosserie,49.0,29.0,12490.0,20270.0,27230.0,6170.0,36580.0,67.6,28.3,4.1
451690101,Ingré,Est,53.0,21.0,15070.0,23350.0,31990.0,6490.0,41870.0,69.8,25.3,4.9
451690102,Ingré,Le Bourg Est,62.0,18.0,17190.0,25090.0,33540.0,9340.0,43010.0,75.3,20.8,3.9
451690103,Ingré,Le Bourg Ouest,67.0,7.0,20730.0,27130.0,34740.0,15080.0,44730.0,62.3,31.3,6.4
451690104,Ingré,Ouest,62.0,13.0,18120.0,24990.0,32920.0,12200.0,42800.0,74.1,21.5,4.4
452080101,Montargis,Les Cités,17.0,73.0,2910.0,8180.0,14620.0,0.0,21170.0,63.8,34.0,2.2
452080102,Montargis,Cités Gaillardin,39.0,45.0,7930.0,15040.0,22910.0,910.0,29990.0,70.3,27.6,2.1
452080103,Montargis,Centre Ville,50.0,30.0,11660.0,20630.0,30710.0,2820.0,45000.0,59.0,28.3,12.7
452080104,Montargis,Les Closiers,25.0,63.0,5280.0,10510.0,17740.0,0.0,23670.0,56.2,43.0,0.8
452080105,Montargis,Le Grand Clos,31.0,51.0,6710.0,13420.0,21890.0,900.0,32480.0,56.7,38.8,4.5
452080106,Montargis,Doumer-Déportés,51.0,27.0,12760.0,21140.0,28670.0,5240.0,38250.0,58.6,37.7,3.7
452080107,Montargis,Saint-Dominique-Forêt,40.0,47.0,6800.0,14640.0,25120.0,420.0,42340.0,64.6,24.5,10.9
452320101,Olivet,Orbelière,73.0,7.0,23710.0,31540.0,43260.0,17140.0,60590.0,60.4,32.7,6.9
452320102,Olivet,Val,63.0,15.0,18320.0,25440.0,35210.0,10500.0,47270.0,69.1,26.9,4.0
452320103,Olivet,Plissay,61.0,15.0,17260.0,23650.0,31850.0,10230.0,42670.0,65.5,29.2,5.3
452320201,Olivet,Yvremont,77.0,5.0,24590.0,34080.0,47620.0,18150.0,67570.0,60.0,26.6,13.4
452320202,Olivet,Centre,69.0,10.0,21680.0,30790.0,43750.0,14330.0,64260.0,62.8,27.8,9.4
452320203,Olivet,Larry,63.0,16.0,17350.0,26070.0,36520.0,10270.0,49820.0,67.2,28.9,3.9
452320301,Olivet,Ouest,71.0,8.0,21980.0,29540.0,40500.0,15410.0,56480.0,69.3,22.7,8.0
452320303,Olivet,Sud-Est 1,51.0,29.0,12350.0,21540.0,33280.0,5720.0,48310.0,62.0,33.5,4.5
452320304,Olivet,Sud-Est 2,73.0,8.0,22250.0,30650.0,42810.0,15100.0,57420.0,64.6,29.0,6.4
452340101,Orléans,Bourgogne-Saint-Aignan-Saint-Euverte,56.0,20.0,15990.0,25090.0,37790.0,8000.0,56170.0,78.7,16.3,5.0
452340102,Orléans,Bourgogne-Préfecture,49.0,27.0,13410.0,20940.0,32440.0,6190.0,48980.0,75.9,18.4,5.7
452340103,Orléans,Bourgogne-Châtelet,57.0,23.0,14630.0,24810.0,37140.0,6610.0,52720.0,79.7,15.0,5.3
452340201,Orléans,Martroi-Cathédrale,66.0,14.0,18770.0,30920.0,48470.0,10420.0,68940.0,71.1,17.1,11.8
452340301,Orléans,Carmes-République,56.0,24.0,14110.0,23930.0,37650.0,5800.0,55790.0,75.7,18.4,5.9
452340401,Orléans,Carmes Sud,54.0,23.0,14460.0,22400.0,33530.0,6170.0,52070.0,79.6,15.9,4.5
452340501,Orléans,Faubourg Bourgogne,59.0,24.0,14330.0,24440.0,36380.0,6930.0,52620.0,64.9,22.8,12.3
452340502,Orléans,Argonne Sud-Jean Zay,54.0,26.0,13190.0,22460.0,33640.0,6930.0,46010.0,74.9,22.2,2.9
452340601,Orléans,Argonne Sud,25.0,63.0,6160.0,10380.0,16970.0,2570.0,25460.0,70.9,28.0,1.1
452340602,Orléans,Grand Villiers,29.0,55.0,7120.0,12590.0,19640.0,2470.0,26930.0,70.3,27.4,2.3
452340604,Orléans,Marne,29.0,45.0,7970.0,14690.0,22530.0,3540.0,31290.0,71.0,26.7,2.3
452340701,Orléans,Ouest-Gendarmerie,58.0,25.0,13880.0,22580.0,30810.0,7040.0,40700.0,79.2,17.8,3.0
452340702,Orléans,Argonne-Champ Chardon-Fontaine-Nécotin,56.0,26.0,13050.0,21390.0,30360.0,6650.0,40330.0,77.1,20.0,2.9
452340801,Orléans,Bourgogne-Pasteur,67.0,15.0,18710.0,27520.0,38720.0,9770.0,54830.0,65.0,29.7,5.3
452340802,Orléans,Bourgogne-Saint-Vincent,56.0,24.0,14510.0,23430.0,35180.0,6200.0,50570.0,69.9,24.7,5.4
452340803,Orléans,Gare-Munster,38.0,45.0,8010.0,14720.0,22680.0,2510.0,32010.0,67.0,31.5,1.5
452340901,Orléans,Les Blossières-Mairie,31.0,51.0,7510.0,13440.0,20160.0,2910.0,28940.0,70.9,27.0,2.1
452341001,Orléans,Acacias-Bannier-Groues,49.0,35.0,10660.0,18160.0,27430.0,5570.0,38860.0,75.5,21.6,2.9
452341002,Orléans,Bannier-Nord Ouest-Murlins,53.0,27.0,13080.0,21490.0,30280.0,5650.0,40670.0,68.6,29.3,2.1
452341101,Orléans,Sonis-Saint-Jean,64.0,18.0,16580.0,24810.0,36020.0,9140.0,49220.0,77.7,17.8,4.5
452341102,Orléans,Bannier-Médiathèque,62.0,15.0,18480.0,27840.0,41310.0,10400.0,59650.0,66.7,25.1,8.2
452341103,Orléans,Bannier-Coligny,56.0,24.0,14150.0,22780.0,34370.0,7050.0,48410.0,70.1,24.5,5.4
452341104,Orléans,Châteaudun-Dunois,68.0,12.0,19470.0,29240.0,42180.0,12670.0,55340.0,74.1,21.2,4.7
452341201,Orléans,Saint-Laurent-Sanitas,65.0,18.0,17150.0,25500.0,36390.0,8340.0,49070.0,63.9,31.6,4.5
452341202,Orléans,Écale-Rives de Loire,56.0,29.0,11580.0,21350.0,31110.0,6280.0,44830.0,69.1,27.1,3.8
452341203,Orléans,Faubourg Saint-Jean,51.0,25.0,13770.0,23620.0,34050.0,7110.0,46530.0,66.4,29.7,3.9
452341204,Orléans,Beaumont-Vauquois,65.0,16.0,18780.0,27210.0,37900.0,10640.0,51790.0,59.4,36.0,4.6
452341301,Orléans,Fiacre-Chenault,49.0,36.0,10110.0,18600.0,28250.0,4060.0,40650.0,70.8,26.0,3.2
452341401,Orléans,Plantes-Dauphine,56.0,23.0,14810.0,24800.0,38080.0,6660.0,55900.0,67.3,25.5,7.2
452341501,Orléans,Les Roses,53.0,25.0,13870.0,20880.0,29310.0,6050.0,41250.0,63.9,33.5,2.6
452341502,Orléans,Cigogne,57.0,23.0,14640.0,22250.0,30760.0,8770.0,41680.0,66.5,28.2,5.3
452341701,Orléans,Sud,69.0,17.0,18380.0,27790.0,39750.0,10900.0,54570.0,68.7,25.2,6.1
452341702,Orléans,Sud-Ouest-Chabassières,67.0,11.0,19460.0,27300.0,36000.0,13230.0,46710.0,68.0,27.7,4.3
452341703,Orléans,Ouest-Corne de Cerf-Guignegault,58.0,21.0,15190.0,23040.0,32810.0,7320.0,46350.0,71.6,21.9,6.5
452341801,Orléans,2002,29.0,65.0,4650.0,10350.0,17490.0,930.0,24580.0,72.2,27.1,0.7
452341902,Orléans,Flammarion,19.0,73.0,5600.0,9030.0,13970.0,2690.0,20040.0,83.1,16.1,0.8
452342001,Orléans,Poincaré-Bécasse,23.0,67.0,4260.0,10130.0,16300.0,290.0,22720.0,76.0,23.7,0.3
452342002,Orléans,Lavoisier-Insee,19.0,71.0,5500.0,9150.0,14820.0,900.0,21510.0,79.1,20.2,0.7
452342101,Orléans,Sapins-Poincaré Est,70.0,16.0,17260.0,26150.0,34200.0,10010.0,42080.0,51.8,45.7,2.5
452342102,Orléans,Le Lac-Avenue de l'Hôpital,73.0,15.0,19120.0,27750.0,38020.0,9390.0,49320.0,55.9,40.1,4.0
452520101,Pithiviers,Saint-Aignan,21.0,57.0,7720.0,12220.0,18400.0,3700.0,23760.0,70.4,28.9,0.7
452520102,Pithiviers,Route d'Orléans,48.0,22.0,14510.0,20690.0,27570.0,8330.0,37210.0,61.4,31.5,7.1
452520103,Pithiviers,Centre Ville,46.0,29.0,12660.0,19130.0,26740.0,6210.0,36880.0,65.5,29.2,5.3
452520104,Pithiviers,Clos Beauvoys,27.0,51.0,8040.0,13370.0,19480.0,3750.0,25840.0,70.8,27.9,1.3
452740101,Saint-Denis-en-Val,Rue de Saint-Denis,71.0,7.0,21550.0,28890.0,37490.0,16130.0,53440.0,61.2,34.0,4.8
452740102,Saint-Denis-en-Val,Le Bourg,62.0,15.0,18050.0,25340.0,34050.0,10830.0,43720.0,65.0,31.1,3.9
452740103,Saint-Denis-en-Val,Zone Éparse,74.0,7.0,22420.0,30780.0,41350.0,15630.0,58000.0,68.1,24.2,7.7
452840101,Saint-Jean-de-Braye,Puits de Ville-Centre Ville,49.0,33.0,11550.0,18210.0,25270.0,5240.0,33140.0,73.2,25.1,1.7
452840102,Saint-Jean-de-Braye,Mermoz Clos du Hameau-Vieux Bourg,56.0,31.0,11690.0,20450.0,29200.0,5060.0,41090.0,66.0,29.2,4.8
452840201,Saint-Jean-de-Braye,Bourgogne Saint-Loup-Armenault Châtaigniers,62.0,21.0,15610.0,23700.0,32870.0,8800.0,45240.0,67.3,27.1,5.6
452840202,Saint-Jean-de-Braye,Pont Bordeau-Beauvois,45.0,43.0,8990.0,16120.0,25120.0,3340.0,34590.0,70.3,27.4,2.3
452840203,Saint-Jean-de-Braye,Clocheton-Croix de Pierre,62.0,18.0,16220.0,23640.0,31370.0,10560.0,41110.0,65.8,31.3,2.9
452840301,Saint-Jean-de-Braye,Picardière-Bionne-Roche,71.0,7.0,20790.0,27330.0,34200.0,15460.0,44260.0,67.5,29.8,2.7
452840302,Saint-Jean-de-Braye,Sainte-Marie-Diderot-Richaudière-Frédeville,55.0,23.0,14180.0,22320.0,29690.0,7360.0,39290.0,79.7,17.5,2.8
452850103,Saint-Jean-de-la-Ruelle,Grand Ouest,58.0,17.0,16090.0,23220.0,31310.0,10170.0,41560.0,72.7,24.3,3.0
452850104,Saint-Jean-de-la-Ruelle,Sud Petite Espère,59.0,21.0,15470.0,22790.0,29530.0,8210.0,38510.0,62.3,34.4,3.3
452850105,Saint-Jean-de-la-Ruelle,Salmoneries Prairie Pincevent ZRU,17.0,75.0,4510.0,8320.0,13830.0,800.0,18980.0,73.5,25.5,1.0
452850106,Saint-Jean-de-la-Ruelle,Grand Espère Est,42.0,39.0,9490.0,17280.0,24080.0,4320.0,31000.0,74.8,23.8,1.4
452850107,Saint-Jean-de-la-Ruelle,Grand Centre Ville,52.0,26.0,13100.0,20480.0,28100.0,7120.0,38080.0,72.1,25.0,2.9
452850108,Saint-Jean-de-la-Ruelle,Les Chaises,45.0,32.0,11700.0,18150.0,24700.0,6320.0,31860.0,63.6,34.6,1.8
452860101,Saint-Jean-le-Blanc,Le Bourg,60.0,19.0,16190.0,23980.0,32560.0,8700.0,41930.0,69.2,27.6,3.2
452860102,Saint-Jean-le-Blanc,Les Varennes,69.0,10.0,20250.0,28400.0,37470.0,13820.0,54190.0,65.3,28.8,5.9
452860103,Saint-Jean-le-Blanc,Route de Sandillon,63.0,15.0,18500.0,26050.0,35590.0,9030.0,53110.0,62.6,30.8,6.6
452860104,Saint-Jean-le-Blanc,Montission,67.0,13.0,18720.0,27010.0,38210.0,11500.0,54990.0,75.7,19.3,5.0
452980101,Saint-Pryvé-Saint-Mesmin,Cd-Loiret - Bel-Air,62.0,18.0,16170.0,24940.0,34010.0,9180.0,44420.0,66.9,29.8,3.3
452980102,Saint-Pryvé-Saint-Mesmin,Loire-Cd - La Saussaye - Saint-Nicolas,62.0,14.0,18540.0,26830.0,37800.0,10220.0,55710.0,65.7,27.9,6.4
453020101,Saran,Centre,54.0,26.0,13170.0,21180.0,29090.0,6620.0,38360.0,65.9,30.6,3.5
453020102,Saran,Le Vilpot,43.0,35.0,10520.0,18100.0,25900.0,5000.0,34790.0,73.7,24.5,1.8
453020103,Saran,Les Sablonnières,57.0,19.0,15560.0,22570.0,28850.0,10500.0,35640.0,60.7,37.4,1.9
453020104,Saran,Sud-Ouest,61.0,18.0,16820.0,24710.0,32590.0,9350.0,42010.0,69.2,27.8,3.0
453020105,Saran,Le Chêne Maillard,65.0,11.0,19610.0,26000.0,32900.0,13640.0,42100.0,65.8,30.8,3.4
453020106,Saran,Les Champs Gareaux,57.0,23.0,14190.0,22680.0,31420.0,7110.0,41090.0,59.7,36.7,3.6
460420101,Cahors,Fénelon,47.0,27.0,13550.0,21250.0,32240.0,5680.0,47990.0,47.9,42.6,9.5
460420102,Cahors,Charles de Gaulle,47.0,25.0,13810.0,22110.0,31430.0,6280.0,45620.0,50.3,42.0,7.7
460420103,Cahors,Plaine de la Barre,41.0,31.0,10250.0,20320.0,29450.0,3840.0,39800.0,51.7,41.8,6.5
460420104,Cahors,Les Badernes,35.0,38.0,9430.0,16670.0,25810.0,2150.0,37060.0,65.7,29.7,4.6
460420201,Cahors,Cabessut,40.0,35.0,9280.0,18940.0,27480.0,3410.0,36150.0,55.1,41.9,3.0
460420301,Cahors,Terre Rouge,54.0,21.0,14970.0,22110.0,29380.0,8570.0,37650.0,57.3,38.3,4.4
460420401,Cahors,Saint-Georges,51.0,21.0,15570.0,22300.0,31430.0,7260.0,40710.0,57.5,37.3,5.2
460420501,Cahors,Cabazat,54.0,19.0,15950.0,23260.0,31580.0,8300.0,42150.0,56.3,37.2,6.5
460420601,Cahors,Regourd,49.0,15.0,16700.0,23200.0,32170.0,11280.0,44780.0,57.7,37.4,4.9
461020101,Figeac,Centre Ancien,36.0,38.0,8770.0,17050.0,25760.0,1330.0,37640.0,67.2,28.3,4.5
461020102,Figeac,Zone Urbaine Est,47.0,27.0,13040.0,21510.0,29760.0,4550.0,39820.0,53.0,41.1,5.9
461020103,Figeac,Zone Urbaine Ouest,49.0,19.0,15480.0,22710.0,30800.0,9070.0,38940.0,48.6,46.0,5.4
461020104,Figeac,Zone Rurale,57.0,16.0,17050.0,23560.0,31920.0,10710.0,43050.0,59.9,33.5,6.6
470010101,Agen,Centre Urbain 1,44.0,31.0,11380.0,20770.0,31910.0,2740.0,51300.0,65.8,26.7,7.5
470010102,Agen,Centre Périurbain,46.0,26.0,13500.0,20310.0,28230.0,5670.0,36490.0,61.3,35.7,3.0
470010103,Agen,Centre Pavillonnaire,46.0,31.0,11570.0,19520.0,29870.0,5830.0,39600.0,61.0,27.1,11.9
470010104,Agen,Tapie Rodrigues,21.0,71.0,4900.0,9090.0,15510.0,1010.0,22700.0,67.9,30.8,1.3
470010105,Agen,Centre Sud,46.0,37.0,9440.0,18650.0,27000.0,4440.0,35280.0,63.6,31.8,4.6
470010107,Agen,Ouest Urbain,55.0,24.0,14540.0,23390.0,34800.0,6160.0,52170.0,70.3,22.3,7.4
470010108,Agen,Nord Urbain 1,41.0,37.0,9730.0,18070.0,28000.0,1300.0,42420.0,74.0,22.2,3.8
470010109,Agen,Ermitage-Les Îles,55.0,21.0,15350.0,23390.0,33400.0,8460.0,49650.0,67.2,27.3,5.5
470010110,Agen,Nord-Est Diffus,45.0,32.0,10060.0,18750.0,26850.0,4180.0,36770.0,65.8,27.9,6.3
470010111,Agen,Montanou,11.0,85.0,1760.0,6220.0,10360.0,0.0,16060.0,73.7,25.1,1.2
470010112,Agen,Nord-Est Urbain,35.0,37.0,9900.0,17650.0,25760.0,3830.0,33580.0,50.7,41.3,8.0
470010113,Agen,Canton Sud-Est,41.0,37.0,9890.0,17220.0,27360.0,3660.0,38980.0,63.7,32.4,3.9
470010114,Agen,Centre Urbain 2,40.0,37.0,9010.0,18280.0,28690.0,1440.0,40890.0,68.2,26.3,5.5
470010115,Agen,Nord Urbain 2,31.0,47.0,7200.0,14870.0,24630.0,60.0,37050.0,68.1,21.2,10.7
470320101,Bon-Encontre,Ouest,57.0,17.0,17490.0,23600.0,33310.0,10650.0,45320.0,63.1,31.0,5.9
470320102,Bon-Encontre,Est,52.0,18.0,16200.0,22970.0,31900.0,9650.0,42330.0,61.7,32.7,5.6
471060101,Fumel,Rural,35.0,29.0,12460.0,18860.0,25610.0,6670.0,34190.0,48.2,45.1,6.7
471060102,Fumel,Urbain,27.0,41.0,9030.0,15840.0,21970.0,3740.0,28990.0,47.5,49.7,2.8
471570101,Marmande,Centre Ville I,38.0,38.0,9440.0,17210.0,25710.0,2150.0,38250.0,59.2,32.9,7.9
471570102,Marmande,Garrigues-Carpette-Laurier,47.0,25.0,13880.0,20670.0,27970.0,8060.0,35980.0,52.6,42.0,5.4
471570103,Marmande,Centre Ville II,27.0,51.0,6380.0,12830.0,21310.0,900.0,29660.0,55.1,42.2,2.7
471570104,Marmande,Magdeleine et Bouilhats,55.0,17.0,16840.0,23230.0,29950.0,10070.0,44020.0,54.0,38.3,7.7
471570105,Marmande,Sous-Préfecture-Gare,37.0,38.0,9360.0,17050.0,26230.0,2510.0,39510.0,62.8,33.7,3.5
471570106,Marmande,Thivras-Coussan,31.0,41.0,8580.0,16070.0,22660.0,3340.0,30970.0,63.5,31.3,5.2
471570107,Marmande,Lolya-Les Cèdres-Lactarium,40.0,29.0,12530.0,18750.0,25600.0,6880.0,33240.0,58.3,37.9,3.8
471570110,Marmande,Beyssac-Mauvezin,54.0,21.0,15170.0,21830.0,29600.0,7730.0,40410.0,53.3,39.5,7.2
471950101,Nérac,Grand Nérac,35.0,42.0,8320.0,16260.0,24420.0,3700.0,34470.0,52.2,43.0,4.8
471950102,Nérac,Petit Nérac,48.0,23.0,14300.0,21350.0,28670.0,8540.0,38650.0,53.3,42.3,4.4
471950103,Nérac,Nérac Rural,51.0,13.0,16960.0,23490.0,31900.0,11930.0,44780.0,58.3,34.8,6.9
472010101,Passage,Turquet-Monges,50.0,21.0,14980.0,21600.0,29590.0,9300.0,41030.0,69.4,27.1,3.5
472010102,Passage,Ganet-Galau,45.0,29.0,12210.0,19990.0,26140.0,6530.0,34540.0,64.5,33.0,2.5
472010103,Passage,Pégaux,57.0,14.0,17730.0,23590.0,30330.0,11660.0,39310.0,57.7,38.6,3.7
472010104,Passage,Bénasie-Dolmeyrac,45.0,21.0,14740.0,20680.0,28250.0,8670.0,38340.0,59.5,37.9,2.6
472520101,Sainte-Livrade-sur-Lot,Sud,37.0,37.0,10550.0,17580.0,24740.0,4070.0,33670.0,56.2,37.2,6.6
472520102,Sainte-Livrade-sur-Lot,Nord,33.0,37.0,10680.0,16720.0,23880.0,5390.0,31580.0,55.2,40.1,4.7
473100101,Tonneins,Mairie-Centre Ville,27.0,49.0,6220.0,14100.0,20550.0,480.0,28310.0,53.4,37.7,8.9
473100102,Tonneins,La Queille-Grand Jean,33.0,37.0,10930.0,16430.0,23380.0,5360.0,30830.0,58.6,37.6,3.8
473100103,Tonneins,Germillac-Bel-Air,47.0,22.0,14670.0,21280.0,27500.0,8900.0,35610.0,51.1,43.7,5.2
473230101,Villeneuve-sur-Lot,Sainte-Catherine 1,26.0,51.0,5510.0,13570.0,21180.0,0.0,31130.0,59.4,35.4,5.2
473230102,Villeneuve-sur-Lot,Sainte-Catherine 2,35.0,37.0,10230.0,17060.0,22970.0,5680.0,29700.0,54.7,41.9,3.4
473230103,Villeneuve-sur-Lot,Sainte-Catherine 3,37.0,36.0,10270.0,17900.0,25730.0,3320.0,35100.0,53.1,40.8,6.1
473230201,Villeneuve-sur-Lot,Eysses 1,39.0,30.0,11770.0,18430.0,25980.0,5580.0,34870.0,50.5,44.9,4.6
473230202,Villeneuve-sur-Lot,Eysses 2,51.0,19.0,15680.0,22290.0,30870.0,9790.0,41620.0,50.6,36.7,12.7
473230301,Villeneuve-sur-Lot,Saint-Étienne 1,29.0,48.0,7560.0,14170.0,21910.0,910.0,30840.0,58.8,37.1,4.1
473230302,Villeneuve-sur-Lot,Saint-Étienne 2,39.0,33.0,11590.0,17830.0,24920.0,4970.0,32860.0,57.7,39.2,3.1
473230303,Villeneuve-sur-Lot,Saint-Étienne 3,40.0,30.0,12220.0,18830.0,25600.0,5850.0,33040.0,52.7,44.5,2.8
473230401,Villeneuve-sur-Lot,Zone Rurale Nord,54.0,15.0,16970.0,23050.0,31500.0,11030.0,42930.0,58.4,32.7,8.9
480920101,Marvejols,Sud-Ouest,44.0,26.0,13460.0,19910.0,27940.0,6780.0,37160.0,56.5,35.0,8.5
480920102,Marvejols,Nord-Est,51.0,19.0,15290.0,22520.0,29960.0,9200.0,38890.0,55.1,39.1,5.8
480950101,Mende,Nord-Rieucros,61.0,11.0,18910.0,24910.0,31830.0,13290.0,41550.0,68.7,24.2,7.1
480950102,Mende,Le Roussel-Le Causse d'Auge,62.0,10.0,19650.0,25830.0,33980.0,14120.0,45920.0,60.9,28.3,10.8
480950103,Mende,Centre Ville,43.0,28.0,13030.0,19700.0,27760.0,5400.0,36330.0,68.4,27.0,4.6
480950104,Mende,Ermitage-Saint-Privat,53.0,19.0,15990.0,22730.0,30460.0,8060.0,38780.0,60.0,34.3,5.7
480950105,Mende,Bellesagne-Fontanilles,33.0,43.0,8990.0,15990.0,23270.0,4010.0,31280.0,65.3,29.8,4.9
481400101,Saint-Chély-d'Apcher,Centre,47.0,25.0,14070.0,20520.0,28110.0,6300.0,37810.0,53.2,36.2,10.6
481400102,Saint-Chély-d'Apcher,Périphérie,48.0,16.0,16740.0,22630.0,30210.0,11560.0,40370.0,58.9,29.0,12.1
