insee_commune_id,commune_name_upper,commune_name,has_crime_data,has_revenu_data
66177,SAINT JEAN LASSEILLE,Saint-Jean-Lasseille,True,False
66178,SAINT JEAN PLA DE CORTS,Saint-Jean-Pla-de-Corts,True,False
66179,SAINT LAURENT DE CERDANS,Saint-Laurent-de-Cerdans,True,False
66180,SAINT LAURENT DE LA SALANQUE,Saint-Laurent-de-la-Salanque,True,True
66181,SAINTE LEOCADIE,Sainte-Léocadie,False,False
66182,SAINTE MARIE LA MER,Sainte-Marie-la-Mer,True,False
66183,SAINT MARSAL,Saint-Marsal,False,False
66184,SAINT MARTIN DE FENOUILLET,Saint-Martin-de-Fenouillet,False,False
66185,SAINT MICHEL DE LLOTES,Saint-Michel-de-Llotes,False,False
66186,SAINT NAZAIRE,Saint-Nazaire,True,False
66187,SAINT PAUL DE FENOUILLET,Saint-Paul-de-Fenouillet,True,False
66188,SAINT PIERRE DELS FORCATS,Saint-Pierre-dels-Forcats,False,False
66189,SALEILLES,Saleilles,True,False
66190,SALSES LE CHATEAU,Salses-le-Château,True,False
66191,SANSA,Sansa,False,False
66192,SAUTO,Sauto,False,False
66193,SERDINYA,Serdinya,False,False
66194,SERRALONGUE,Serralongue,False,False
66195,SOLER,Soler,True,True
66196,SOREDE,Sorède,True,False
66197,SOUANYAS,Souanyas,False,False
66198,SOURNIA,Sournia,False,False
66199,TAILLET,Taillet,False,False
66201,TARERACH,Tarerach,False,False
66202,TARGASONNE,Targasonne,False,False
66203,TAULIS,Taulis,False,False
66204,TAURINYA,Taurinya,False,False
66205,TAUTAVEL,Tautavel,True,False
66206,TECH,Tech,False,False
66207,TERRATS,Terrats,True,False
66208,THEZA,Théza,True,False
66209,THUES ENTRE VALLS,Thuès-Entre-Valls,False,False
66210,THUIR,Thuir,True,True
66211,TORDERES,Tordères,False,False
66212,TORREILLES,Torreilles,True,False
66213,TOULOUGES,Toulouges,True,True
66214,TRESSERRE,Tresserre,True,False
66215,TREVILLACH,Trévillach,False,False
66216,TRILLA,Trilla,False,False
66217,TROUILLAS,Trouillas,True,False
66218,UR,Ur,False,False
66219,URBANYA,Urbanya,False,False
66220,VALCEBOLLERE,Valcebollère,False,False
66221,VALMANYA,Valmanya,False,False
66222,VERNET LES BAINS,Vernet-les-Bains,True,False
66223,VILLEFRANCHE DE CONFLENT,Villefranche-de-Conflent,True,False
66224,VILLELONGUE DE LA SALANQUE,Villelongue-de-la-Salanque,True,False
66225,VILLELONGUE DELS MONTS,Villelongue-dels-Monts,True,False
66226,VILLEMOLAQUE,Villemolaque,True,False
66227,VILLENEUVE DE LA RAHO,Villeneuve-de-la-Raho,True,False
66228,VILLENEUVE LA RIVIERE,Villeneuve-la-Rivière,True,False
66230,VINCA,Vinça,True,False
66231,VINGRAU,Vingrau,False,False
66232,VIRA,Vira,False,False
66233,VIVES,Vivès,False,False
66234,VIVIER,Vivier,False,False
67001,ACHENHEIM,Achenheim,True,False
67002,ADAMSWILLER,Adamswiller,False,False
67003,ALBE,Albé,False,False
67004,SOMMERAU,Sommerau,True,False
67005,ALTECKENDORF,Alteckendorf,False,False
67006,ALTENHEIM,Altenheim,False,False
67008,ALTORF,Altorf,True,False
67009,ALTWILLER,Altwiller,False,False
67010,ANDLAU,Andlau,True,False
67011,ARTOLSHEIM,Artolsheim,False,False
67012,ASCHBACH,Aschbach,False,False
67013,ASSWILLER,Asswiller,False,False
67016,AVOLSHEIM,Avolsheim,False,False
67017,BAERENDORF,Baerendorf,False,False
67018,BALBRONN,Balbronn,False,False
67019,BALDENHEIM,Baldenheim,True,False
67020,BAREMBACH,Barembach,False,False
67021,BARR,Barr,True,True
67022,BASSEMBERG,Bassemberg,False,False
67023,BATZENDORF,Batzendorf,False,False
67025,BEINHEIM,Beinheim,True,False
67026,BELLEFOSSE,Bellefosse,False,False
67027,BELMONT,Belmont,False,False
67028,BENFELD,Benfeld,True,False
67029,BERG,Berg,False,False
67030,BERGBIETEN,Bergbieten,False,False
67031,BERNARDSWILLER,Bernardswiller,True,False
67032,BERNARDVILLE,Bernardvillé,False,False
67033,BERNOLSHEIM,Bernolsheim,True,False
67034,BERSTETT,Berstett,True,False
67035,BERSTHEIM,Berstheim,False,False
67036,BETTWILLER,Bettwiller,False,False
67037,BIBLISHEIM,Biblisheim,False,False
67038,BIETLENHEIM,Bietlenheim,False,False
67039,BILWISHEIM,Bilwisheim,False,False
67040,BINDERNHEIM,Bindernheim,True,False
67043,BISCHHEIM,Bischheim,True,True
67044,BISCHHOLTZ,Bischholtz,False,False
67045,BISCHOFFSHEIM,Bischoffsheim,True,False
67046,BISCHWILLER,Bischwiller,True,True
67047,BISSERT,Bissert,False,False
67048,BITSCHHOFFEN,Bitschhoffen,False,False
67049,BLAESHEIM,Blaesheim,True,False
67050,BLANCHERUPT,Blancherupt,False,False
67051,BLIENSCHWILLER,Blienschwiller,False,False
67052,BOERSCH,Bœrsch,True,False
67053,BOESENBIESEN,Bœsenbiesen,False,False
67054,BOLSENHEIM,Bolsenheim,False,False
67055,BOOFZHEIM,Boofzheim,True,False
67056,BOOTZHEIM,Bootzheim,False,False
67057,BOSSELSHAUSEN,Bosselshausen,False,False
67058,BOSSENDORF,Bossendorf,False,False
67059,BOURG BRUCHE,Bourg-Bruche,False,False
67060,BOURGHEIM,Bourgheim,False,False
67061,BOUXWILLER,Bouxwiller,True,False
67062,BREITENAU,Breitenau,False,False
67063,BREITENBACH,Breitenbach,True,False
67065,BREUSCHWICKERSHEIM,Breuschwickersheim,True,False
67066,BROQUE,Broque,True,False
67067,BRUMATH,Brumath,True,True
67068,BUSWILLER,Buswiller,False,False
67069,BUHL,Buhl,False,False
67070,BURBACH,Burbach,False,False
67071,BUST,Bust,False,False
67072,BUTTEN,Butten,False,False
67073,CHATENOIS,Châtenois,True,False
67074,CLEEBOURG,Cleebourg,False,False
67075,CLIMBACH,Climbach,False,False
67076,COLROY LA ROCHE,Colroy-la-Roche,False,False
67077,COSSWILLER,Cosswiller,False,False
67078,CRASTATT,Crastatt,False,False
67079,CROETTWILLER,Crœttwiller,False,False
67080,DACHSTEIN,Dachstein,True,False
67081,DAHLENHEIM,Dahlenheim,False,False
67082,DALHUNDEN,Dalhunden,False,False
67083,DAMBACH,Dambach,False,False
67084,DAMBACH LA VILLE,Dambach-la-Ville,True,False
67085,DANGOLSHEIM,Dangolsheim,False,False
67086,DAUBENSAND,Daubensand,False,False
67087,DAUENDORF,Dauendorf,False,False
67088,DEHLINGEN,Dehlingen,False,False
67089,DETTWILLER,Dettwiller,True,False
67090,DIEBOLSHEIM,Diebolsheim,False,False
67091,DIEDENDORF,Diedendorf,False,False
67092,DIEFFENBACH AU VAL,Dieffenbach-au-Val,False,False
67093,DIEFFENBACH LES WOERTH,Dieffenbach-lès-Wœrth,False,False
67094,DIEFFENTHAL,Dieffenthal,False,False
67095,DIEMERINGEN,Diemeringen,True,False
67096,DIMBSTHAL,Dimbsthal,False,False
67097,DINGSHEIM,Dingsheim,True,False
67098,DINSHEIM SUR BRUCHE,Dinsheim-sur-Bruche,True,False
67099,DOMFESSEL,Domfessel,False,False
67100,DONNENHEIM,Donnenheim,False,False
67101,DORLISHEIM,Dorlisheim,True,False
67102,DOSSENHEIM KOCHERSBERG,Dossenheim-Kochersberg,False,False
67103,DOSSENHEIM SUR ZINSEL,Dossenheim-sur-Zinsel,False,False
67104,DRACHENBRONN BIRLENBACH,Drachenbronn-Birlenbach,False,False
67105,DRULINGEN,Drulingen,True,False
67106,DRUSENHEIM,Drusenheim,True,False
67107,DUNTZENHEIM,Duntzenheim,False,False
67108,DUPPIGHEIM,Duppigheim,True,False
67109,DURNINGEN,Durningen,False,False
67110,DURRENBACH,Durrenbach,False,False
67111,DURSTEL,Durstel,False,False
67112,DUTTLENHEIM,Duttlenheim,True,False
67113,EBERBACH SELTZ,Eberbach-Seltz,False,False
67115,EBERSHEIM,Ebersheim,True,False
67116,EBERSMUNSTER,Ebersmunster,False,False
67117,ECKARTSWILLER,Eckartswiller,True,False
67118,ECKBOLSHEIM,Eckbolsheim,True,True
67119,ECKWERSHEIM,Eckwersheim,True,False
67120,EICHHOFFEN,Eichhoffen,True,False
67121,ELSENHEIM,Elsenheim,False,False
67122,WANGENBOURG ENGENTHAL,Wangenbourg-Engenthal,True,False
67123,ENGWILLER,Engwiller,False,False
67124,ENTZHEIM,Entzheim,True,False
67125,EPFIG,Epfig,True,False
67126,ERCKARTSWILLER,Erckartswiller,False,False
67127,ERGERSHEIM,Ergersheim,True,False
67128,ERNOLSHEIM BRUCHE,Ernolsheim-Bruche,True,False
67129,ERNOLSHEIM LES SAVERNE,Ernolsheim-lès-Saverne,False,False
67130,ERSTEIN,Erstein,True,True
67131,ESCHAU,Eschau,True,False
67132,ESCHBACH,Eschbach,True,False
67133,ESCHBOURG,Eschbourg,False,False
67134,ESCHWILLER,Eschwiller,False,False
67135,ETTENDORF,Ettendorf,False,False
67136,EYWILLER,Eywiller,False,False
67137,FEGERSHEIM,Fegersheim,True,False
67138,FESSENHEIM LE BAS,Fessenheim-le-Bas,False,False
67139,FLEXBOURG,Flexbourg,False,False
67140,FORSTFELD,Forstfeld,False,False
67141,FORSTHEIM,Forstheim,False,False
67142,FORT LOUIS,Fort-Louis,False,False
67143,FOUCHY,Fouchy,False,False
67144,FOUDAY,Fouday,False,False
67145,FRIEDOLSHEIM,Friedolsheim,False,False
67146,FRIESENHEIM,Friesenheim,False,False
67147,FROESCHWILLER,Frœschwiller,False,False
67148,FROHMUHL,Frohmuhl,False,False
67149,FURCHHAUSEN,Furchhausen,False,False
67150,FURDENHEIM,Furdenheim,True,False
67151,GAMBSHEIM,Gambsheim,True,False
67152,GEISPOLSHEIM,Geispolsheim,True,True
67153,GEISWILLER ZOEBERSDORF,Geiswiller-Zœbersdorf,False,False
67154,GERSTHEIM,Gerstheim,True,False
67155,GERTWILLER,Gertwiller,True,False
67156,GEUDERTHEIM,Geudertheim,True,False
67159,GOERLINGEN,Gœrlingen,False,False
67160,GOERSDORF,Gœrsdorf,False,False
67161,GOTTENHOUSE,Gottenhouse,False,False
67162,GOTTESHEIM,Gottesheim,False,False
67163,GOUGENHEIM,Gougenheim,False,False
67164,GOXWILLER,Goxwiller,True,False
67165,GRANDFONTAINE,Grandfontaine,False,False
67166,GRASSENDORF,Grassendorf,False,False
67167,GRENDELBRUCH,Grendelbruch,False,False
67168,GRESSWILLER,Gresswiller,True,False
67169,GRIES,Gries,True,False
67172,GRIESHEIM PRES MOLSHEIM,Griesheim-près-Molsheim,True,False
67173,GRIESHEIM SUR SOUFFEL,Griesheim-sur-Souffel,False,False
67174,GUMBRECHTSHOFFEN,Gumbrechtshoffen,False,False
67176,GUNDERSHOFFEN,Gundershoffen,True,False
67177,GUNSTETT,Gunstett,False,False
67178,GUNGWILLER,Gungwiller,False,False
67179,HAEGEN,Haegen,False,False
67180,HAGUENAU,Haguenau,True,True
67181,HANDSCHUHEIM,Handschuheim,False,False
67182,HANGENBIETEN,Hangenbieten,True,False
67183,HARSKIRCHEN,Harskirchen,True,False
67184,HATTEN,Hatten,True,False
67185,HATTMATT,Hattmatt,False,False
67186,HEGENEY,Hegeney,False,False
67187,HEIDOLSHEIM,Heidolsheim,False,False
67188,HEILIGENBERG,Heiligenberg,False,False
67189,HEILIGENSTEIN,Heiligenstein,False,False
67190,HENGWILLER,Hengwiller,False,False
67191,HERBITZHEIM,Herbitzheim,True,False
67192,HERBSHEIM,Herbsheim,False,False
67194,HERRLISHEIM,Herrlisheim,True,False
67195,HESSENHEIM,Hessenheim,False,False
67196,HILSENHEIM,Hilsenheim,True,False
67197,HINDISHEIM,Hindisheim,True,False
67198,HINSBOURG,Hinsbourg,False,False
67199,HINSINGEN,Hinsingen,False,False
67200,HIPSHEIM,Hipsheim,True,False
67201,HIRSCHLAND,Hirschland,False,False
67202,HOCHFELDEN,Hochfelden,True,False
67203,HOCHSTETT,Hochstett,False,False
67204,HOENHEIM,Hœnheim,True,True
67205,HOERDT,Hœrdt,True,False
67206,HOFFEN,Hoffen,False,False
67208,HOHENGOEFT,Hohengœft,False,False
67209,HOHFRANKENHEIM,Hohfrankenheim,False,False
67210,HOHWALD,Hohwald,False,False
67212,HOLTZHEIM,Holtzheim,True,False
67213,HUNSPACH,Hunspach,False,False
67214,HURTIGHEIM,Hurtigheim,False,False
67215,HUTTENDORF,Huttendorf,False,False
67216,HUTTENHEIM,Huttenheim,True,False
67217,ICHTRATZHEIM,Ichtratzheim,False,False
67218,ILLKIRCH GRAFFENSTADEN,Illkirch-Graffenstaden,True,True
67220,INGENHEIM,Ingenheim,False,False
67221,INGOLSHEIM,Ingolsheim,False,False
67222,INGWILLER,Ingwiller,True,False
67223,INNENHEIM,Innenheim,False,False
67225,ISSENHAUSEN,Issenhausen,False,False
67226,ITTENHEIM,Ittenheim,True,False
67227,ITTERSWILLER,Itterswiller,False,False
67228,NEUGARTHEIM ITTLENHEIM,Neugartheim-Ittlenheim,False,False
67229,JETTERSWILLER,Jetterswiller,False,False
67230,KALTENHOUSE,Kaltenhouse,True,False
67231,KAUFFENHEIM,Kauffenheim,False,False
67232,KEFFENACH,Keffenach,False,False
67233,KERTZFELD,Kertzfeld,True,False
67234,KESKASTEL,Keskastel,True,False
67235,KESSELDORF,Kesseldorf,False,False
67236,KIENHEIM,Kienheim,False,False
67237,KILSTETT,Kilstett,True,False
67238,KINDWILLER,Kindwiller,False,False
67239,KINTZHEIM,Kintzheim,True,False
67240,KIRCHHEIM,Kirchheim,False,False
67241,KIRRBERG,Kirrberg,False,False
67242,KIRRWILLER,Kirrwiller,False,False
67244,KLEINGOEFT,Kleingœft,False,False
67245,KNOERSHEIM,Knœrsheim,False,False
67246,KOGENHEIM,Kogenheim,True,False
67247,KOLBSHEIM,Kolbsheim,False,False
67248,KRAUTERGERSHEIM,Krautergersheim,True,False
67249,KRAUTWILLER,Krautwiller,False,False
67250,KRIEGSHEIM,Kriegsheim,False,False
67252,KURTZENHOUSE,Kurtzenhouse,True,False
67253,KUTTOLSHEIM,Kuttolsheim,False,False
67254,KUTZENHAUSEN,Kutzenhausen,False,False
67255,LALAYE,Lalaye,False,False
67256,LAMPERTHEIM,Lampertheim,True,False
67257,LAMPERTSLOCH,Lampertsloch,False,False
67258,LANDERSHEIM,Landersheim,False,False
67259,LANGENSOULTZBACH,Langensoultzbach,False,False
67260,LAUBACH,Laubach,False,False
67261,LAUTERBOURG,Lauterbourg,True,False
67263,LEMBACH,Lembach,True,False
67264,LEUTENHEIM,Leutenheim,False,False
67265,LICHTENBERG,Lichtenberg,False,False
67266,LIMERSHEIM,Limersheim,False,False
67267,LINGOLSHEIM,Lingolsheim,True,True
67268,LIPSHEIM,Lipsheim,True,False
67269,LITTENHEIM,Littenheim,False,False
67270,LIXHAUSEN,Lixhausen,False,False
67271,LOBSANN,Lobsann,False,False
67272,LOCHWILLER,Lochwiller,False,False
67273,LOHR,Lohr,False,False
67274,LORENTZEN,Lorentzen,False,False
67275,LUPSTEIN,Lupstein,True,False
67276,LUTZELHOUSE,Lutzelhouse,True,False
67277,MACKENHEIM,Mackenheim,False,False
67278,MACKWILLER,Mackwiller,False,False
67279,MAENNOLSHEIM,Maennolsheim,False,False
67280,MAISONSGOUTTE,Maisonsgoutte,False,False
67281,MARCKOLSHEIM,Marckolsheim,True,False
67282,MARLENHEIM,Marlenheim,True,False
67283,MARMOUTIER,Marmoutier,True,False
67285,MATZENHEIM,Matzenheim,True,False
67286,MEISTRATZHEIM,Meistratzheim,True,False
67287,MELSHEIM,Melsheim,False,False
67288,MEMMELSHOFFEN,Memmelshoffen,False,False
67289,MENCHHOFFEN,Menchhoffen,False,False
67290,MERKWILLER PECHELBRONN,Merkwiller-Pechelbronn,True,False
67291,MERTZWILLER,Mertzwiller,True,False
67292,MIETESHEIM,Mietesheim,False,False
67293,MINVERSHEIM,Minversheim,False,False
67295,MITTELBERGHEIM,Mittelbergheim,False,False
67296,MITTELHAUSBERGEN,Mittelhausbergen,True,False
67298,MITTELSCHAEFFOLSHEIM,Mittelschaeffolsheim,False,False
67299,MOLLKIRCH,Mollkirch,True,False
67300,MOLSHEIM,Molsheim,True,True
67301,MOMMENHEIM,Mommenheim,True,False
67302,MONSWILLER,Monswiller,True,False
67303,MORSBRONN LES BAINS,Morsbronn-les-Bains,False,False
67304,MORSCHWILLER,Morschwiller,False,False
67305,MOTHERN,Mothern,True,False
67306,MUHLBACH SUR BRUCHE,Muhlbach-sur-Bruche,False,False
67307,MULHAUSEN,Mulhausen,False,False
67308,MUNCHHAUSEN,Munchhausen,False,False
67309,MUNDOLSHEIM,Mundolsheim,True,True
67310,MUSSIG,Mussig,False,False
67311,MUTTERSHOLTZ,Muttersholtz,True,False
67312,MUTZENHOUSE,Mutzenhouse,False,False
67313,MUTZIG,Mutzig,True,True
67314,NATZWILLER,Natzwiller,False,False
67315,NEEWILLER PRES LAUTERBOURG,Neewiller-près-Lauterbourg,False,False
67317,NEUBOIS,Neubois,False,False
67319,NEUHAEUSEL,Neuhaeusel,False,False
67320,NEUVE EGLISE,Neuve-Église,True,False
67321,NEUVILLER LA ROCHE,Neuviller-la-Roche,False,False
67322,NEUWILLER LES SAVERNE,Neuwiller-lès-Saverne,True,False
67324,NIEDERBRONN LES BAINS,Niederbronn-les-Bains,True,False
67325,NIEDERHASLACH,Niederhaslach,True,False
67326,NIEDERHAUSBERGEN,Niederhausbergen,True,False
67327,NIEDERLAUTERBACH,Niederlauterbach,False,False
67328,NIEDERMODERN,Niedermodern,True,False
67329,NIEDERNAI,Niedernai,True,False
67330,NIEDERROEDERN,Niederrœdern,False,False
67331,NIEDERSCHAEFFOLSHEIM,Niederschaeffolsheim,False,False
67333,NIEDERSOULTZBACH,Niedersoultzbach,False,False
67334,NIEDERSTEINBACH,Niedersteinbach,False,False
67335,NORDHEIM,Nordheim,False,False
67336,NORDHOUSE,Nordhouse,True,False
67337,NOTHALTEN,Nothalten,False,False
67338,OBENHEIM,Obenheim,True,False
67339,BETSCHDORF,Betschdorf,True,False
67340,OBERBRONN,Oberbronn,True,False
67341,OBERDORF SPACHBACH,Oberdorf-Spachbach,False,False
67342,OBERHASLACH,Oberhaslach,True,False
67343,OBERHAUSBERGEN,Oberhausbergen,True,False
67344,OBERHOFFEN LES WISSEMBOURG,Oberhoffen-lès-Wissembourg,False,False
67345,OBERHOFFEN SUR MODER,Oberhoffen-sur-Moder,True,False
67346,OBERLAUTERBACH,Oberlauterbach,False,False
67347,OBERMODERN ZUTZENDORF,Obermodern-Zutzendorf,False,False
67348,OBERNAI,Obernai,True,True
67349,OBERROEDERN,Oberrœdern,False,False
67350,OBERSCHAEFFOLSHEIM,Oberschaeffolsheim,True,False
67351,SEEBACH,Seebach,False,False
67352,OBERSOULTZBACH,Obersoultzbach,False,False
67353,OBERSTEINBACH,Obersteinbach,False,False
67354,ODRATZHEIM,Odratzheim,False,False
67355,OERMINGEN,Oermingen,True,False
67356,OFFENDORF,Offendorf,True,False
67358,OFFWILLER,Offwiller,False,False
67359,OHLUNGEN,Ohlungen,False,False
67360,OHNENHEIM,Ohnenheim,True,False
67361,OLWISHEIM,Olwisheim,False,False
67362,ORSCHWILLER,Orschwiller,True,False
67363,OSTHOFFEN,Osthoffen,False,False
67364,OSTHOUSE,Osthouse,False,False
67365,OSTWALD,Ostwald,True,True
67366,OTTERSTHAL,Ottersthal,False,False
67367,OTTERSWILLER,Otterswiller,True,False
67368,OTTROTT,Ottrott,True,False
67369,OTTWILLER,Ottwiller,False,False
67370,PETERSBACH,Petersbach,False,False
67371,PETITE PIERRE,Petite-Pierre,False,False
67372,VAL DE MODER,Val-de-Moder,True,False
67373,PFALZWEYER,Pfalzweyer,False,False
67375,PFULGRIESHEIM,Pfulgriesheim,True,False
67377,PLAINE,Plaine,False,False
67378,PLOBSHEIM,Plobsheim,True,False
67379,PREUSCHDORF,Preuschdorf,False,False
67380,PRINTZHEIM,Printzheim,False,False
67381,PUBERG,Puberg,False,False
67382,QUATZENHEIM,Quatzenheim,False,False
67383,RANGEN,Rangen,False,False
67384,RANRUPT,Ranrupt,False,False
67385,RATZWILLER,Ratzwiller,False,False
67386,RAUWILLER,Rauwiller,False,False
67387,REICHSFELD,Reichsfeld,False,False
67388,REICHSHOFFEN,Reichshoffen,True,True
67389,REICHSTETT,Reichstett,True,False
67391,REINHARDSMUNSTER,Reinhardsmunster,False,False
67392,REIPERTSWILLER,Reipertswiller,False,False
67394,RETSCHWILLER,Retschwiller,False,False
67395,REUTENBOURG,Reutenbourg,False,False
67396,REXINGEN,Rexingen,False,False
67397,RHINAU,Rhinau,True,False
67398,RICHTOLSHEIM,Richtolsheim,False,False
67400,RIEDSELTZ,Riedseltz,False,False
67401,RIMSDORF,Rimsdorf,False,False
67403,RINGENDORF,Ringendorf,False,False
67404,RITTERSHOFFEN,Rittershoffen,False,False
67405,ROESCHWOOG,Rœschwoog,True,False
67406,ROHR,Rohr,False,False
67407,ROHRWILLER,Rohrwiller,True,False
67408,ROMANSWILLER,Romanswiller,True,False
67409,ROPPENHEIM,Roppenheim,True,False
67410,ROSENWILLER,Rosenwiller,False,False
67411,ROSHEIM,Rosheim,True,False
67412,ROSSFELD,Rossfeld,False,False
67413,ROSTEIG,Rosteig,False,False
67414,ROTHAU,Rothau,True,False
67415,ROTHBACH,Rothbach,False,False
67416,ROTT,Rott,False,False
67417,ROTTELSHEIM,Rottelsheim,False,False
67418,ROUNTZENHEIM AUENHEIM,Rountzenheim-Auenheim,True,False
67420,RUSS,Russ,True,False
67421,SAALES,Saales,True,False
67422,SAASENHEIM,Saasenheim,False,False
67423,SAESSOLSHEIM,Saessolsheim,False,False
67424,SAINT BLAISE LA ROCHE,Saint-Blaise-la-Roche,False,False
67425,SAINT JEAN SAVERNE,Saint-Jean-Saverne,False,False
67426,SAINT MARTIN,Saint-Martin,False,False
67427,SAINT MAURICE,Saint-Maurice,False,False
67428,SAINT NABOR,Saint-Nabor,False,False
67429,SAINT PIERRE,Saint-Pierre,False,False
67430,SAINT PIERRE BOIS,Saint-Pierre-Bois,False,False
67432,SALMBACH,Salmbach,False,False
67433,SAND,Sand,True,False
67434,SARRE UNION,Sarre-Union,True,False
67435,SARREWERDEN,Sarrewerden,False,False
67436,SAULXURES,Saulxures,False,False
67437,SAVERNE,Saverne,True,True
67438,SCHAEFFERSHEIM,Schaeffersheim,False,False
67440,SCHAFFHOUSE PRES SELTZ,Schaffhouse-près-Seltz,False,False
67441,SCHALKENDORF,Schalkendorf,False,False
67442,SCHARRACHBERGHEIM IRMSTETT,Scharrachbergheim-Irmstett,True,False
67443,SCHEIBENHARD,Scheibenhard,True,False
67444,SCHERLENHEIM,Scherlenheim,False,False
67445,SCHERWILLER,Scherwiller,True,False
67446,SCHILLERSDORF,Schillersdorf,False,False
67447,SCHILTIGHEIM,Schiltigheim,True,True
67448,SCHIRMECK,Schirmeck,True,False
67449,SCHIRRHEIN,Schirrhein,True,False
67450,SCHIRRHOFFEN,Schirrhoffen,False,False
67451,SCHLEITHAL,Schleithal,True,False
67452,SCHNERSHEIM,Schnersheim,True,False
67453,SCHOENAU,Schœnau,False,False
67454,SCHOENBOURG,Schœnbourg,False,False
67455,SCHOENENBOURG,Schœnenbourg,False,False
67456,SCHOPPERTEN,Schopperten,False,False
67458,SCHWEIGHOUSE SUR MODER,Schweighouse-sur-Moder,True,False
67459,SCHWENHEIM,Schwenheim,False,False
67460,SCHWINDRATZHEIM,Schwindratzheim,True,False
67461,SCHWOBSHEIM,Schwobsheim,False,False
67462,SELESTAT,Sélestat,True,True
67463,SELTZ,Seltz,True,False
67464,SERMERSHEIM,Sermersheim,False,False
67465,SESSENHEIM,Sessenheim,True,False
67466,SIEGEN,Siegen,False,False
67467,SIEWILLER,Siewiller,False,False
67468,SILTZHEIM,Siltzheim,False,False
67470,SOLBACH,Solbach,False,False
67471,SOUFFELWEYERSHEIM,Souffelweyersheim,True,True
67472,SOUFFLENHEIM,Soufflenheim,True,False
67473,SOULTZ LES BAINS,Soultz-les-Bains,False,False
67474,SOULTZ SOUS FORETS,Soultz-sous-Forêts,True,False
67475,SPARSBACH,Sparsbach,False,False
67476,STATTMATTEN,Stattmatten,False,False
67477,STEIGE,Steige,False,False
67478,STEINBOURG,Steinbourg,True,False
67479,STEINSELTZ,Steinseltz,False,False
67480,STILL,Still,True,False
67481,STOTZHEIM,Stotzheim,False,False
67482,STRASBOURG,Strasbourg,True,True
67483,STRUTH,Struth,False,False
67484,STUNDWILLER,Stundwiller,False,False
67485,STUTZHEIM OFFENHEIM,Stutzheim-Offenheim,True,False
67486,SUNDHOUSE,Sundhouse,True,False
67487,SURBOURG,Surbourg,True,False
67488,THAL DRULINGEN,Thal-Drulingen,False,False
67489,THAL MARMOUTIER,Thal-Marmoutier,False,False
67490,THANVILLE,Thanvillé,False,False
67491,TIEFFENBACH,Tieffenbach,False,False
67492,TRAENHEIM,Traenheim,False,False
67493,TRIEMBACH AU VAL,Triembach-au-Val,False,False
67494,TRIMBACH,Trimbach,False,False
67495,TRUCHTERSHEIM,Truchtersheim,True,False
67497,UHLWILLER,Uhlwiller,False,False
67498,UHRWILLER,Uhrwiller,False,False
67499,URBEIS,Urbeis,True,False
67500,URMATT,Urmatt,True,False
67501,UTTENHEIM,Uttenheim,False,False
67502,UTTENHOFFEN,Uttenhoffen,False,False
67503,UTTWILLER,Uttwiller,False,False
67504,VALFF,Valff,False,False
67505,VANCELLE,Vancelle,False,False
67506,VENDENHEIM,Vendenheim,True,True
67507,VILLE,Villé,True,False
67508,VOELLERDINGEN,Vœllerdingen,False,False
67509,VOLKSBERG,Volksberg,False,False
67510,WAHLENHEIM,Wahlenheim,False,False
67511,WALBOURG,Walbourg,True,False
67513,WALDERSBACH,Waldersbach,False,False
67514,WALDHAMBACH,Waldhambach,False,False
67515,WALDOLWISHEIM,Waldolwisheim,False,False
67516,WALTENHEIM SUR ZORN,Waltenheim-sur-Zorn,False,False
67517,WANGEN,Wangen,False,False
67519,WANTZENAU,Wantzenau,True,True
67520,WASSELONNE,Wasselonne,True,True
67521,WEINBOURG,Weinbourg,False,False
67522,WEISLINGEN,Weislingen,False,False
67523,WEITBRUCH,Weitbruch,True,False
67524,WEITERSWILLER,Weiterswiller,False,False
67525,WESTHOFFEN,Westhoffen,True,False
67526,WESTHOUSE,Westhouse,True,False
67527,WESTHOUSE MARMOUTIER,Westhouse-Marmoutier,False,False
67528,WEYER,Weyer,False,False
67529,WEYERSHEIM,Weyersheim,True,False
67530,WICKERSHEIM WILSHAUSEN,Wickersheim-Wilshausen,False,False
67531,WILDERSBACH,Wildersbach,False,False
67532,WILLGOTTHEIM,Willgottheim,False,False
67534,WILWISHEIM,Wilwisheim,False,False
67535,WIMMENAU,Wimmenau,False,False
67536,WINDSTEIN,Windstein,False,False
67537,WINGEN,Wingen,False,False
67538,WINGEN SUR MODER,Wingen-sur-Moder,True,False
67539,WINGERSHEIM LES QUATRE BANS,Wingersheim les Quatre Bans,True,False
67540,WINTERSHOUSE,Wintershouse,False,False
67541,WINTZENBACH,Wintzenbach,False,False
67542,WINTZENHEIM KOCHERSBERG,Wintzenheim-Kochersberg,False,False
67543,WISCHES,Wisches,True,False
67544,WISSEMBOURG,Wissembourg,True,True
67545,WITTERNHEIM,Witternheim,False,False
67546,WITTERSHEIM,Wittersheim,False,False
67547,WITTISHEIM,Wittisheim,True,False
67548,WIWERSHEIM,Wiwersheim,True,False
67550,WOERTH,Wœrth,True,False
67551,WOLFISHEIM,Wolfisheim,True,False
67552,WOLFSKIRCHEN,Wolfskirchen,False,False
67553,WOLSCHHEIM,Wolschheim,False,False
67554,WOLXHEIM,Wolxheim,False,False
